ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	source
GO:0009611	response to wounding	49/991	496/18842	0.0987903225806452	1.8783120666645	4.67064135147275	1.70512577348341e-05	0.000572922259890426	0.000572922259890426	RTN4R/IL33/NOTCH2/ACVRL1/F2R/ITGB3/DGKI/ITPK1/SRF/NTRK3/SERPINB2/ARHGAP35/TFPI/RAC1/P2RY12/NFKBIZ/EPPK1/ZFP36L1/EREG/ADAMTS13/PDGFB/CSPG5/VWF/EDN1/PEAR1/SH2B3/HPSE/NREP/CDK1/VEGFA/DHFR/ANXA8/AURKA/SMAD3/CASK/CCN2/FLRT3/F11R/FZD7/SERPINE2/OCLN/CDKN1A/TPM1/TMEM97/F3/PLAU/MAPK14/CSRP1/NRG1	49	GO:BP
GO:0003205	cardiac chamber development	18/991	111/18842	0.162162162162162	3.08320833446969	5.1864624614122	1.87545183871712e-05	0.000626571409753218	0.000626571409753218	NOTCH2/TBX2/FOXF1/LRP2/BMP4/SOX4/MYL3/TGFBR3/SEMA3C/SLIT2/GJA5/BMP2/ADAMTS19/TPM1/ZFPM2/TMEM65/ANK2/NRG1	18	GO:BP
GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	14/991	72/18842	0.194444444444444	3.69699517883171	5.40221431066327	1.93962046832888e-05	0.000644348494563494	0.000644348494563494	BRCA1/DTL/CDC6/BRSK1/AURKB/BLM/PLK1/CDK1/TICRR/PKMYT1/ORC1/CLSPN/CDKN1A/CDC7	14	GO:BP
GO:0045842	positive regulation of mitotic metaphase/anaphase transition	7/991	18/18842	0.388888888888889	7.39399035766342	6.3945472314932	2.07946230555416e-05	0.00068692350318306	0.00068692350318306	CDC20/DLGAP5/SKA1/PLK1/SKA3/ESPL1/UBE2C	7	GO:BP
GO:1903490	positive regulation of mitotic cytokinesis	6/991	13/18842	0.461538461538462	8.77528525964449	6.60741989777671	2.59985496434128e-05	0.000854030569291996	0.000854030569291996	KIF20B/INCENP/AURKB/CDCA8/RAB11A/BIRC5	6	GO:BP
GO:0044843	cell cycle G1/S phase transition	31/991	265/18842	0.116981132075472	2.22417607524323	4.72864336874001	2.65359578236112e-05	0.000866841288904634	0.000866841288904634	CCNA2/E2F7/TBX2/CDKN3/KIF14/CCNE2/BCAT1/INHBA/TCIM/CDC6/SLFN11/CCL2/SPDYA/DACT1/PIM1/CCNF/POLE/GLI1/RGCC/E2F1/CCNB1/CDK1/MTBP/RRM2/RBL1/CDK7/CCNB2/CDKN1A/RRM1/CDC7/LSM11	31	GO:BP
GO:1902750	negative regulation of cell cycle G2/M phase transition	14/991	74/18842	0.189189189189189	3.59707639021464	5.27410915206826	2.68361743535596e-05	0.000871805001099063	0.000871805001099063	BRCA1/DTL/CDC6/BRSK1/AURKB/BLM/PLK1/CDK1/TICRR/PKMYT1/ORC1/CLSPN/CDKN1A/CDC7	14	GO:BP
GO:0010927	cellular component assembly involved in morphogenesis	18/991	114/18842	0.157894736842105	3.00207127303627	5.0517725240716	2.72022890402457e-05	0.000874040762604615	0.000874040762604615	AGFG1/MYLK3/MYPN/NEB/PGM5/KRT19/PLN/TMOD1/TTN/EDN1/AGFG2/MYH11/ACTC1/KNL1/GARIN1B/TPM1/CSRP1/ANK2	18	GO:BP
GO:0032989	cellular anatomical entity morphogenesis	18/991	114/18842	0.157894736842105	3.00207127303627	5.0517725240716	2.72022890402457e-05	0.000874040762604615	0.000874040762604615	AGFG1/MYLK3/MYPN/NEB/PGM5/KRT19/PLN/TMOD1/TTN/EDN1/AGFG2/MYH11/ACTC1/KNL1/GARIN1B/TPM1/CSRP1/ANK2	18	GO:BP
GO:0060045	positive regulation of cardiac muscle cell proliferation	8/991	25/18842	0.32	6.08419778002018	5.99342086708627	2.76014079967518e-05	0.000882044994678807	0.000882044994678807	TBX2/PIM1/GLI1/TGFBR3/CCNB1/CDK1/ZFPM2/NRG1	8	GO:BP
GO:1902101	positive regulation of metaphase/anaphase transition of cell cycle	7/991	19/18842	0.368421052631579	7.00483297041797	6.1700806106185	3.14320899282871e-05	0.000999030750153125	0.000999030750153125	CDC20/DLGAP5/SKA1/PLK1/SKA3/ESPL1/UBE2C	7	GO:BP
GO:0007095	mitotic G2 DNA damage checkpoint signaling	9/991	33/18842	0.272727272727273	5.18539583524447	5.6698057700765	3.64401193125267e-05	0.00115197796536375	0.00115197796536375	BRCA1/DTL/BRSK1/BLM/PLK1/CDK1/TICRR/CLSPN/CDKN1A	9	GO:BP
GO:1901978	positive regulation of cell cycle checkpoint	8/991	26/18842	0.307692307692308	5.85019017309633	5.83094998382146	3.80379441529252e-05	0.00119605942042353	0.00119605942042353	INCENP/AURKB/CDCA8/NDC80/MAD2L1/XRCC3/KNL1/BIRC5	8	GO:BP
GO:0030099	myeloid cell differentiation	38/991	364/18842	0.104395604395604	1.98488595158625	4.4706089187323	4.57180434374546e-05	0.00142872893335855	0.00142872893335855	IL33/NOTCH2/H4C9/CAMK4/H4C1/CSF1/NEMP1/BMP4/EPAS1/GPR183/INHBA/KIT/LBR/H4C12/RACGAP1/HMGB2/IL20/TGFBR3/HSPA1B/ZFP36L1/EVI2B/TNFAIP6/UCP2/H4C2/H4C3/SH2B3/H4C13/H4C6/PARP1/VEGFA/H4C15/H4C11/H4C4/BMP2/FLVCR1/RAB7B/H4C14/MAPK14	38	GO:BP
GO:0000082	G1/S transition of mitotic cell cycle	28/991	235/18842	0.119148936170213	2.26539279043305	4.59916123481782	4.61558522952807e-05	0.00142872893335855	0.00142872893335855	CCNA2/E2F7/CDKN3/KIF14/CCNE2/BCAT1/INHBA/CDC6/SLFN11/CCL2/SPDYA/DACT1/PIM1/CCNF/POLE/RGCC/E2F1/CCNB1/CDK1/MTBP/RRM2/RBL1/CDK7/CCNB2/CDKN1A/RRM1/CDC7/LSM11	28	GO:BP
GO:0090267	positive regulation of mitotic cell cycle spindle assembly checkpoint	7/991	20/18842	0.35	6.65459132189707	5.9612984158055	4.61664111119259e-05	0.00142872893335855	0.00142872893335855	INCENP/AURKB/CDCA8/NDC80/MAD2L1/XRCC3/BIRC5	7	GO:BP
GO:0060421	positive regulation of heart growth	9/991	34/18842	0.264705882352941	5.0328841930314	5.54550918085989	4.72605006773596e-05	0.00145493059676898	0.00145493059676898	TBX2/PIM1/GLI1/TGFBR3/CCNB1/EDN1/CDK1/ZFPM2/NRG1	9	GO:BP
GO:0060391	positive regulation of SMAD protein signal transduction	10/991	42/18842	0.238095238095238	4.52693287203883	5.39138618475514	4.88076155915279e-05	0.00149473322749054	0.00149473322749054	ACVRL1/GDF5/BMP4/INHBA/TGFBR3/PARP1/BMP6/TTK/SMAD3/BMP2	10	GO:BP
GO:0051781	positive regulation of cell division	16/991	98/18842	0.163265306122449	3.10418254082662	4.92065413080245	4.94045969453688e-05	0.0015051763214444	0.0015051763214444	KIF14/KIF20B/CDC6/KIF23/INCENP/AURKB/THBS4/RACGAP1/CDCA8/EREG/PDGFB/CDC25B/RAB11A/VEGFA/CIT/BIRC5	16	GO:BP
GO:0001932	regulation of protein phosphorylation	38/991	369/18842	0.102981029810298	1.95799047798752	4.37888144749714	6.13373144516059e-05	0.00185908973698682	0.00185908973698682	CDKN3/KIF14/TFAP4/BMP4/CCNE2/CDC6/KIT/NIBAN1/FIRRM/ERRFI1/KSR1/RAC1/THBS4/BLM/IL20/RASGRP1/GPRC5A/EREG/PDGFB/DNAJC3/CDC25C/VEGFA/RASSF2/TPD52L1/SLIT2/PKMYT1/SESN2/TPX2/FLT1/BMP2/GPER1/BANK1/PRR5L/CDKN1A/PRKAR2B/CEMIP/EGF/NRG1	38	GO:BP
GO:0055017	cardiac muscle tissue growth	13/991	70/18842	0.185714285714286	3.53100764019028	4.99855793857906	6.32382286554299e-05	0.00190687581791758	0.00190687581791758	TBX2/PIM1/GLI1/TGFBR3/PDLIM5/CCNB1/RGS2/EDN1/CDK1/S1PR1/ZFPM2/RGS4/NRG1	13	GO:BP
GO:0008015	blood circulation	46/991	480/18842	0.0958333333333333	1.82209048099563	4.29870629842152	6.43694165305658e-05	0.00193108249591697	0.00193108249591697	POPDC2/TBX2/ACVRL1/F2R/HCN1/ADRA1B/SCN7A/DMD/PDE4D/KCNJ2/CXCL12/CXADR/HTR1D/MYL3/PIEZO2/CORIN/PDE3A/SGCD/PLN/TTN/ADORA2B/ADM2/RGS2/ITGA1/MYL7/SCN1A/EDN1/BMP6/VEGFA/GCH1/KLF2/SMAD3/PCSK5/ACTC1/SLIT2/GCLC/GJA5/HTR1B/EHD3/GPER1/OCLN/NPPB/TPM1/RGS4/TMEM65/ANK2	46	GO:BP
GO:2000725	regulation of cardiac muscle cell differentiation	7/991	21/18842	0.333333333333333	6.33770602085436	5.7663430793944	6.61150139075715e-05	0.00197338214099757	0.00197338214099757	BMP4/SOX6/DKK1/BMP2/FZD7/EFNB2/MYOCD	7	GO:BP
GO:0090235	regulation of metaphase plate congression	6/991	15/18842	0.4	7.60524722502523	6.02978285447316	6.92304478593276e-05	0.00204560318297913	0.00204560318297913	INCENP/AURKB/CDCA8/CDK1/BIRC5/SPAG5	6	GO:BP
GO:2000104	negative regulation of DNA-templated DNA replication	6/991	15/18842	0.4	7.60524722502523	6.02978285447316	6.92304478593276e-05	0.00204560318297913	0.00204560318297913	FBXO5/SLFN11/TIPIN/GMNN/TIMELESS/CDT1	6	GO:BP
GO:0035825	homologous recombination	13/991	71/18842	0.183098591549296	3.48127513821577	4.93534958683279	7.37343261122166e-05	0.00215700416686484	0.00215700416686484	BRCA1/MND1/FIRRM/TOP2A/PSMC3IP/RAD54L/EME1/UHRF1/RAD51/RAD51AP1/TRIP13/FANCD2/DMC1	13	GO:BP
GO:0050918	positive chemotaxis	13/991	71/18842	0.183098591549296	3.48127513821577	4.93534958683279	7.37343261122166e-05	0.00215700416686484	0.00215700416686484	CCL5/BMP4/CCL2/NTRK3/CXCL12/S100A4/HMGB2/PDGFB/VEGFA/S1PR1/SMAD3/SCG2/F3	13	GO:BP
GO:0007127	meiosis I	17/991	112/18842	0.151785714285714	2.88591970592475	4.71651096193721	7.52240690124272e-05	0.00218969072174788	0.00218969072174788	SGO1/MND1/SGO2/TOP2A/MYBL1/BRCA2/PSMC3IP/RAD54L/EME1/PTTG1/RAD51/NDC80/RAD51AP1/TRIP13/FANCD2/DMC1/KNL1	17	GO:BP
GO:0002062	chondrocyte differentiation	14/991	81/18842	0.17283950617284	3.2862179367393	4.85835977615341	7.61879189436401e-05	0.00219600472249315	0.00219600472249315	ACVRL1/GDF5/BMP4/CCN3/TGFBI/NFIB/SOX6/BMP6/SMAD3/BMP2/WNT2B/ADAMTS7/WNT9A/PTHLH	14	GO:BP
GO:0060390	regulation of SMAD protein signal transduction	14/991	81/18842	0.17283950617284	3.2862179367393	4.85835977615341	7.61879189436401e-05	0.00219600472249315	0.00219600472249315	ACVRL1/GDF5/BMP4/INHBA/CCN3/TGFBR3/CRKL/PARP1/BMP6/TTK/SMAD3/DKK1/BMP2/PMEPA1	14	GO:BP
GO:0046622	positive regulation of organ growth	9/991	36/18842	0.25	4.75327951564077	5.31094091784841	7.71482790901942e-05	0.00221283844414801	0.00221283844414801	TBX2/PIM1/GLI1/TGFBR3/CCNB1/EDN1/CDK1/ZFPM2/NRG1	9	GO:BP
GO:0007062	sister chromatid cohesion	12/991	62/18842	0.193548387096774	3.67995833468963	4.98004904591786	7.906616783239e-05	0.00225684013036142	0.00225684013036142	HASPIN/SGO1/BUB1B/SGO2/DSCC1/ESCO2/CDCA5/PLK1/ESPL1/KIF22/BUB1/FEN1	12	GO:BP
GO:0051307	meiotic chromosome separation	5/991	10/18842	0.5	9.50655903128153	6.33961996480748	8.04228903183712e-05	0.00226261528742594	0.00226261528742594	TTK/ESPL1/NCAPH2/KNL1/NCAPH	5	GO:BP
GO:1902423	regulation of attachment of mitotic spindle microtubules to kinetochore	5/991	10/18842	0.5	9.50655903128153	6.33961996480748	8.04228903183712e-05	0.00226261528742594	0.00226261528742594	INCENP/AURKB/CDCA8/CDK1/BIRC5	5	GO:BP
GO:1904666	regulation of ubiquitin protein ligase activity	5/991	10/18842	0.5	9.50655903128153	6.33961996480748	8.04228903183712e-05	0.00226261528742594	0.00226261528742594	FBXO5/CDC20/USP44/MAD2L1/UBE2C	5	GO:BP
GO:0003206	cardiac chamber morphogenesis	15/991	92/18842	0.16304347826087	3.09996490150485	4.75732520998666	8.56073094651693e-05	0.00239700466502474	0.00239700466502474	NOTCH2/TBX2/FOXF1/LRP2/BMP4/SOX4/MYL3/TGFBR3/SEMA3C/SLIT2/BMP2/ADAMTS19/TPM1/ZFPM2/NRG1	15	GO:BP
GO:0045638	negative regulation of myeloid cell differentiation	14/991	82/18842	0.170731707317073	3.24614210824248	4.80269785981554	8.74923629134022e-05	0.00243817580061993	0.00243817580061993	H4C9/H4C1/INHBA/H4C12/ZFP36L1/TNFAIP6/H4C2/H4C3/H4C13/H4C6/H4C15/H4C11/H4C4/H4C14	14	GO:BP
GO:0003015	heart process	28/991	244/18842	0.114754098360656	2.18183322029412	4.3779975275407	8.97288726914205e-05	0.00248870646898846	0.00248870646898846	POPDC2/TBX2/HCN1/ADRA1B/SCN7A/DMD/PDE4D/KCNJ2/CXADR/MYL3/CORIN/SGCD/PLN/TTN/ADM2/RGS2/MYL7/SCN1A/NOX4/EDN1/GCH1/ACTC1/GJA5/EHD3/TPM1/RGS4/TMEM65/ANK2	28	GO:BP
GO:0050927	positive regulation of positive chemotaxis	7/991	22/18842	0.318181818181818	6.04962847445189	5.58365381163848	9.25829231202754e-05	0.00255581027205267	0.00255581027205267	NTRK3/CXCL12/VEGFA/S1PR1/SMAD3/SCG2/F3	7	GO:BP
GO:0055021	regulation of cardiac muscle tissue growth	11/991	54/18842	0.203703703703704	3.87304256829988	4.98145477588645	9.60047259826415e-05	0.00263788686344828	0.00263788686344828	TBX2/PIM1/GLI1/TGFBR3/CCNB1/RGS2/EDN1/CDK1/ZFPM2/RGS4/NRG1	11	GO:BP
GO:0022616	DNA strand elongation	9/991	37/18842	0.243243243243243	4.62481250170453	5.20004697890469	9.72265785934922e-05	0.00265903387037086	0.00265903387037086	MCM4/MCM3/MCM7/PCNA/GINS1/POLE/POLA1/LIG1/RFC3	9	GO:BP
GO:0007292	female gamete generation	17/991	115/18842	0.147826086956522	2.81063484403106	4.58884317364807	0.000105317945036015	0.00286698850375818	0.00286698850375818	HROB/INHBA/TOP2A/SKA1/PDE3A/CCNB1/EREG/PAQR5/TNFAIP6/NDC80/EDN1/TRIP13/SKA3/NCAPH2/DMC1/MCM8/NCAPH	17	GO:BP
GO:0000731	DNA synthesis involved in DNA repair	6/991	16/18842	0.375	7.12991927346115	5.77953963515483	0.000105846934616325	0.00286811048637783	0.00286811048637783	HROB/POLD1/POLE/POLA1/RFC3/RRM1	6	GO:BP
GO:0045910	negative regulation of DNA recombination	10/991	46/18842	0.217391304347826	4.1332865353398	5.01307078706009	0.000111672604793964	0.00301208677150692	0.00301208677150692	PARPBP/H1-1/BLM/H1-4/PLK1/H1-5/POLQ/H1-2/H1-3/RMI2	10	GO:BP
GO:0060047	heart contraction	27/991	236/18842	0.114406779661017	2.17522960885255	4.28065024486292	0.000125194872445063	0.00336139657523731	0.00336139657523731	POPDC2/TBX2/HCN1/ADRA1B/SCN7A/DMD/PDE4D/KCNJ2/CXADR/MYL3/CORIN/SGCD/PLN/TTN/ADM2/RGS2/MYL7/SCN1A/EDN1/GCH1/ACTC1/GJA5/EHD3/TPM1/RGS4/TMEM65/ANK2	27	GO:BP
GO:0050926	regulation of positive chemotaxis	7/991	23/18842	0.304347826086957	5.78660114947572	5.41190811842378	0.000127073477822027	0.00339632749815236	0.00339632749815236	NTRK3/CXCL12/VEGFA/S1PR1/SMAD3/SCG2/F3	7	GO:BP
GO:0051987	positive regulation of attachment of spindle microtubules to kinetochore	5/991	11/18842	0.454545454545455	8.64232639207412	5.97369107631958	0.000141051807789837	0.0037528716280735	0.0037528716280735	INCENP/AURKB/CDCA8/CCNB1/BIRC5	5	GO:BP
GO:0051445	regulation of meiotic cell cycle	11/991	57/18842	0.192982456140351	3.66919822259989	4.75521526776798	0.000160191294691482	0.0042429045620987	0.0042429045620987	FBXO5/CDC20/FBXO43/CDC25B/RAD51AP1/TRIP13/CDC25C/TTK/PKMYT1/ASPM/KNL1	11	GO:BP
GO:0055008	cardiac muscle tissue morphogenesis	10/991	48/18842	0.208333333333333	3.96106626303397	4.83968015192328	0.000162865213398976	0.00429438320531829	0.00429438320531829	LRP2/MYL3/TGFBR3/TTN/S1PR1/ACTC1/BMP2/TPM1/ZFPM2/NRG1	10	GO:BP
GO:0040029	epigenetic regulation of gene expression	35/991	346/18842	0.101156069364162	1.92329228956563	4.08409538734368	0.000167457601274949	0.00439576203346742	0.00439576203346742	LMNB1/BRCA1/H2AC16/H3C11/H3C15/H2AC13/H2AC7/LMNB2/ATAD2/H2AC15/H3C13/HELLS/LBR/H2AC8/PHF19/SUV39H1/H2AC12/H2AC21/H3C1/H3C4/H3C8/UHRF1/H2AC17/H3C14/H2AC4/H2AC11/CENPA/H2AX/OIP5/MYOCD/H2AZ2/H1-2/H3C7/H3C12/H3C10	35	GO:BP
GO:0030239	myofibril assembly	12/991	67/18842	0.17910447761194	3.4053345783695	4.6470832227696	0.000172340469385486	0.00450383093327403	0.00450383093327403	MYLK3/MYPN/NEB/PGM5/KRT19/TMOD1/TTN/EDN1/MYH11/ACTC1/TPM1/CSRP1	12	GO:BP
GO:0060419	heart growth	13/991	77/18842	0.168831168831169	3.21000694562753	4.57848972448151	0.000174175097208981	0.00453163527251685	0.00453163527251685	TBX2/PIM1/GLI1/TGFBR3/PDLIM5/CCNB1/RGS2/EDN1/CDK1/S1PR1/ZFPM2/RGS4/NRG1	13	GO:BP
GO:0061448	connective tissue development	24/991	203/18842	0.118226600985222	2.24785632266755	4.21171354705334	0.000176768337844545	0.00457884505077499	0.00457884505077499	ACVRL1/GDF5/ITGB3/BMP4/NFATC2/CCN3/TGFBI/ACVR2B/INHBE/NFIB/SOX6/ITGB8/PDGFB/PARP1/BMP6/MGP/SMAD3/BMP2/ACTA2/WNT2B/ADAMTS7/WNT9A/MAPK14/PTHLH	24	GO:BP
GO:0051054	positive regulation of DNA metabolic process	29/991	267/18842	0.108614232209738	2.06509522027839	4.12987761789989	0.000178579349797049	0.00460546744213443	0.00460546744213443	CCNA2/E2F7/BRCA1/PCNA/FOXM1/RFC5/CHTF18/AURKB/DSCC1/RFC2/ATAD5/GLI1/EREG/TNFSF4/PDGFB/TIMELESS/NOX4/E2F8/RAD51AP1/ENDOG/PARP1/NEK2/CDK1/VEGFA/CDT1/H2AX/RFC3/CDKN1A/CDC7	29	GO:BP
GO:0071548	response to dexamethasone	8/991	32/18842	0.25	4.75327951564077	5.00667069035642	0.000193288783799055	0.00494146977712367	0.00494146977712367	TBX2/TFAP4/PCNA/ERRFI1/UCP2/EDN1/AQP1/SRD5A1	8	GO:BP
GO:1905207	regulation of cardiocyte differentiation	8/991	32/18842	0.25	4.75327951564077	5.00667069035642	0.000193288783799055	0.00494146977712367	0.00494146977712367	BMP4/SOX6/DKK1/BMP2/FZD7/GPER1/EFNB2/MYOCD	8	GO:BP
GO:0021537	telencephalon development	22/991	180/18842	0.122222222222222	2.32382554097993	4.2048009614764	0.000201269606582726	0.00512322634937847	0.00512322634937847	NEFL/SYNE2/RTN4R/KIF14/BMP4/INHBA/CXCL12/NRGN/P2RY12/NFIB/SEMA6B/WDR62/RELN/TACC3/NCAPH2/NCAPG2/AQP1/SLIT2/BMP2/SMC4/SMC2/SRD5A1	22	GO:BP
GO:0072001	renal system development	26/991	231/18842	0.112554112554113	2.14000463041835	4.10757287964316	0.000215469139348181	0.00544679466025504	0.00544679466025504	CD24/NOTCH2/CENPF/FOXF1/ITGB3/BMP4/MTSS1/HELLS/SOX4/ITGA8/PCSK9/PDGFB/WFS1/EDN1/ARG2/BMP6/VEGFA/SMAD3/AQP1/PCSK5/SLIT2/BMP2/ACTA2/PLCE1/TACSTD2/MYOCD	26	GO:BP
GO:0003231	cardiac ventricle development	14/991	89/18842	0.157303370786517	2.99082756040318	4.43558389453993	0.000215833870040719	0.00544679466025504	0.00544679466025504	FOXF1/LRP2/BMP4/SOX4/MYL3/TGFBR3/SEMA3C/SLIT2/GJA5/ADAMTS19/TPM1/ZFPM2/TMEM65/NRG1	14	GO:BP
GO:0060420	regulation of heart growth	11/991	59/18842	0.186440677966102	3.54481862183379	4.61272844058562	0.000220727016620637	0.00554647375098011	0.00554647375098011	TBX2/PIM1/GLI1/TGFBR3/CCNB1/RGS2/EDN1/CDK1/ZFPM2/RGS4/NRG1	11	GO:BP
GO:0051447	negative regulation of meiotic cell cycle	6/991	18/18842	0.333333333333333	6.33770602085436	5.33817089937744	0.000224083634641899	0.00560685860295474	0.00560685860295474	FBXO5/FBXO43/TRIP13/TTK/PKMYT1/KNL1	6	GO:BP
GO:0070169	positive regulation of biomineral tissue development	10/991	50/18842	0.2	3.80262361251261	4.67542187008748	0.000232509255415933	0.00579302721121054	0.00579302721121054	FBXO5/TMEM119/BMP4/P2RX7/CFTR/ACVR2B/BMP6/SMAD3/BMP2/ADGRV1	10	GO:BP
GO:0003279	cardiac septum development	12/991	70/18842	0.171428571428571	3.25939166786795	4.46213594081908	0.000264497412985158	0.00653464196786862	0.00653464196786862	NOTCH2/TBX2/LRP2/BMP4/SOX4/TGFBR3/SEMA3C/SLIT2/GJA5/ADAMTS19/ZFPM2/ANK2	12	GO:BP
GO:0060840	artery development	12/991	70/18842	0.171428571428571	3.25939166786795	4.46213594081908	0.000264497412985158	0.00653464196786862	0.00653464196786862	TBX2/ACVRL1/FOXF1/LRP2/BMP4/SOX4/LOXL1/ACVR2B/HOXA1/EDN1/VEGFA/GJA5	12	GO:BP
GO:0001501	skeletal system development	34/991	341/18842	0.0997067448680352	1.89573611180981	3.93293888828945	0.000270290206313456	0.00664981762813022	0.00664981762813022	NOTCH2/ACVRL1/GDF5/TMEM119/BMP4/NFATC2/TNFRSF11B/CHD7/CCN3/HOXA2/TGFBI/NFIB/HHIP/HOXA1/PRELP/SOX6/ITGB8/HOXA13/BMP6/MGP/SMAD3/MMP16/PCSK5/SFRP4/COL10A1/BMP2/WNT2B/ADAMTS7/COL19A1/VCAN/WNT9A/MAPK14/PTHLH/SRD5A1	34	GO:BP
GO:0061035	regulation of cartilage development	10/991	51/18842	0.196078431372549	3.72806236520845	4.59644389221292	0.000275757882796962	0.00675606812852557	0.00675606812852557	ACVRL1/GDF5/BMP4/SOX6/BMP6/SMAD3/BMP2/ADAMTS7/WNT9A/PTHLH	10	GO:BP
GO:0051216	cartilage development	18/991	136/18842	0.132352941176471	2.5164420965157	4.18179123661225	0.000279152114717278	0.00681084827608961	0.00681084827608961	ACVRL1/GDF5/BMP4/NFATC2/CCN3/TGFBI/NFIB/SOX6/ITGB8/BMP6/MGP/SMAD3/BMP2/WNT2B/ADAMTS7/WNT9A/MAPK14/PTHLH	18	GO:BP
GO:0050673	epithelial cell proliferation	35/991	356/18842	0.098314606741573	1.86926722525199	3.90134499902727	0.000288843674706577	0.00701818515402756	0.00701818515402756	NOTCH2/TBX2/ACVRL1/GDF5/ITGB3/BMP4/CCL2/KIT/MTSS1/CXCL12/CCN3/ERRFI1/THBS4/HMGB2/BRCA2/NFKBIZ/RGCC/TGFBR3/NFIB/EPPK1/ZFP36L1/EREG/UHRF1/PDGFB/BMP6/VEGFA/DUSP10/CASK/NR4A3/FLT1/FZD7/SCG2/TACSTD2/F3/EGF	35	GO:BP
GO:0007143	female meiotic nuclear division	7/991	26/18842	0.269230769230769	5.11891640145929	4.95180491224297	0.00029686247780178	0.00714726980904111	0.00714726980904111	TOP2A/SKA1/EREG/NDC80/SKA3/NCAPH2/NCAPH	7	GO:BP
GO:0061036	positive regulation of cartilage development	7/991	26/18842	0.269230769230769	5.11891640145929	4.95180491224297	0.00029686247780178	0.00714726980904111	0.00714726980904111	ACVRL1/GDF5/BMP4/SOX6/BMP6/SMAD3/BMP2	7	GO:BP
GO:0007411	axon guidance	22/991	185/18842	0.118918918918919	2.26101944527777	4.06110547412762	0.000297802908710046	0.00714726980904111	0.00714726980904111	CNTN5/FZD3/NOTCH2/MYPN/CXCL12/PALLD/ARHGAP35/RAC1/NCAM1/NFIB/SEMA3C/SEMA6B/UNC5B/RELN/EDN1/VEGFA/BDNF/SLIT2/ANOS1/FLRT3/EFNB2/ENAH	22	GO:BP
GO:0030212	hyaluronan metabolic process	8/991	34/18842	0.235294117647059	4.47367483825013	4.77655563234968	0.000303855696667785	0.00726289226181534	0.00726289226181534	HMMR/ITIH5/TNFAIP6/PDGFB/CEMIP2/HAS3/CEMIP/EGF	8	GO:BP
GO:0051438	regulation of ubiquitin-protein transferase activity	6/991	19/18842	0.315789473684211	6.00414254607255	5.14185207954988	0.000312999732202027	0.0074211226828545	0.0074211226828545	FBXO5/CDC20/USP44/MAD2L1/UBE2C/ARRDC3	6	GO:BP
GO:0098801	regulation of renal system process	6/991	19/18842	0.315789473684211	6.00414254607255	5.14185207954988	0.000312999732202027	0.0074211226828545	0.0074211226828545	F2R/EMP2/CORIN/PDGFB/GJA5/NPPB	6	GO:BP
GO:0033002	muscle cell proliferation	24/991	211/18842	0.113744075829384	2.1626295426612	4.00149267326576	0.000317110148995238	0.00748838424133334	0.00748838424133334	TBX2/CCL5/ITGB3/BMP4/CCN3/PIM1/GLI1/RGCC/TGFBR3/CCNB1/EREG/PDGFB/EDN1/CDK1/S1PR1/NR4A3/BMP2/HTR1B/GPER1/CDKN1A/TPM1/ZFPM2/MYOCD/NRG1	24	GO:BP
GO:0097485	neuron projection guidance	22/991	186/18842	0.118279569892473	2.24886342675477	4.03292067676039	0.000321373295933149	0.00755869992034766	0.00755869992034767	CNTN5/FZD3/NOTCH2/MYPN/CXCL12/PALLD/ARHGAP35/RAC1/NCAM1/NFIB/SEMA3C/SEMA6B/UNC5B/RELN/EDN1/VEGFA/BDNF/SLIT2/ANOS1/FLRT3/EFNB2/ENAH	22	GO:BP
GO:0006935	chemotaxis	41/991	443/18842	0.0925507900677201	1.75967909834105	3.81234730415034	0.000328779227673183	0.00767151531237426	0.00767151531237426	CCRL2/CCL5/CSF1/ITGB3/BMP4/GPR183/CCL2/NTRK3/KIT/CXCL12/CCN3/CXADR/S100A4/RAC1/THBS4/HMGB2/P2RY12/SEMA3C/C5/SEMA6B/TNFAIP6/PDGFB/ITGA1/ACKR3/EDN1/VEGFA/S1PR1/SMAD3/CCR10/LGALS9/SLIT2/FLT1/ANOS1/FLRT3/SCG2/ARHGEF16/EFNB2/F3/PLAU/MAPK14/NRG1	41	GO:BP
GO:0042330	taxis	41/991	443/18842	0.0925507900677201	1.75967909834105	3.81234730415034	0.000328779227673183	0.00767151531237426	0.00767151531237426	CCRL2/CCL5/CSF1/ITGB3/BMP4/GPR183/CCL2/NTRK3/KIT/CXCL12/CCN3/CXADR/S100A4/RAC1/THBS4/HMGB2/P2RY12/SEMA3C/C5/SEMA6B/TNFAIP6/PDGFB/ITGA1/ACKR3/EDN1/VEGFA/S1PR1/SMAD3/CCR10/LGALS9/SLIT2/FLT1/ANOS1/FLRT3/SCG2/ARHGEF16/EFNB2/F3/PLAU/MAPK14/NRG1	41	GO:BP
GO:0051928	positive regulation of calcium ion transport	14/991	93/18842	0.150537634408602	2.86218981586971	4.24164085982556	0.000345157411345753	0.00802184023206731	0.00802184023206731	F2R/CCL5/P2RX7/CCL2/CXCL12/AKAP5/PDGFB/WFS1/TRPC3/LPAR3/TRPC6/GPER1/CEMIP/ANK2	14	GO:BP
