gene	meta_log2FC	meta_p	meta_padj	n_datasets	direction
GEN1	0.804534608304359	0.0308784046459533	0.0798396538805996	1	UP
ATP11B	-0.0152206496434356	0.914542321288852	0.951890743657822	1	DOWN
STRIP2	-0.0693706988854723	0.559047388684199	0.711224035027323	1	DOWN
SERP1	0.419200791502732	0.00378309771866471	0.0133961149552619	1	UP
LYG1	0.65680044795154	0.236182128376169	0.394255277482271	1	UP
MUC20	0.0690923116354648	0.897563397297336	0.941496327011346	1	UP
THAP4	-0.134485661823655	0.267834670975196	0.431443409905535	1	DOWN
RSRC1	-0.167211609195952	0.220364239631095	0.375172339526983	1	DOWN
POLH	0.126708534581575	0.0911193041686672	0.192144325775778	1	UP
PPP1R42	-0.0777543360340574	0.867931948319443	0.926123058787881	1	DOWN
NDUFV2	-0.157122659528966	0.184088373796883	0.328427295029476	1	DOWN
SLC25A3	0.0880708660654744	0.0978158009590633	0.203357234881229	1	UP
MARK3	0.0504164541101139	0.587404999029921	0.734370589236213	1	UP
ZNF253	-0.251304730567446	0.521545892074174	0.680379343585166	1	DOWN
KALRN	0.407332207305047	4.43566115659034e-05	0.000245592871164318	1	UP
FMN1	-0.554878549622351	4.54685969413115e-11	5.33333355843257e-10	1	DOWN
APC	-0.0218240829653948	0.776125161953287	0.86775897217694	1	DOWN
WDR36	0.10197084118064	0.626174631282366	0.765205065298781	1	UP
NREP	1.36403088216695	1.1406531659563e-11	1.41126531688651e-10	1	UP
C11orf24	-0.775742200517382	0.0117624076166174	0.0357323002875211	1	DOWN
DIRC3	0.108148061828436	0.555369676266678	0.70822866146574	1	UP
TTLL11	-0.0239626217267026	0.93483588752662	0.96354903185024	1	DOWN
TOMM5	0.0397925770736882	0.773917962178385	0.866296550847393	1	UP
GOLM1	0.0769100564682782	0.306554726763147	0.473596574348326	1	UP
KCNK2	-0.937466820331611	3.17687167171566e-22	7.66426920333272e-21	1	DOWN
DIRAS1	-0.593982321291948	0.571360449677823	0.721868321235725	1	DOWN
TMEM94	0.0504741988202545	0.751489538032935	0.852817285543737	1	UP
ANXA2R	-0.971198692913993	0.00511007439166435	0.0174205437683278	1	DOWN
DHX32	-0.0522481053720191	0.558220640755581	0.710672758308422	1	DOWN
SLC1A4	1.67932798049705	2.47104645346084e-34	1.00588992391444e-32	1	UP
FAM3A	0.0405824609854598	0.809591212315133	0.889115660875688	1	UP
SOS1	0.0615502968073067	0.315323531960583	0.48326867752279	1	UP
EMILIN2	-0.24081443122999	0.000715169978483767	0.00306765252569573	1	DOWN
LOC642361	-0.329105717347369	0.434894484629681	0.603771754960469	1	DOWN
FANCD2	-2.00647971977768	4.0289357240263e-54	3.38500872952931e-52	1	DOWN
LOC124904535	-0.122438967349515	0.846597044596592	0.912789167485735	1	DOWN
ATP5PB	0.12743232862148	0.162181167348021	0.298824435719272	1	UP
TAMM41	-0.206370067822434	0.131480765406745	0.254320511429912	1	DOWN
WDR77	-0.0580987633166946	0.573113279296651	0.723324017390035	1	DOWN
TPMT	-0.496007800042943	2.62271743529858e-07	2.06207234262784e-06	1	DOWN
TCF25	-0.0485548957531419	0.521984262723033	0.680669318458048	1	DOWN
SETP6	0.53702376511735	0.073839769918991	0.162290268456173	1	UP
SUCLG2-DT	-0.80650455535243	0.0349061902594897	0.0881253241509234	1	DOWN
ZNF275	0.713498291249493	2.57362214349731e-13	3.61081685394948e-12	1	UP
PRPS2	-0.356180952166639	0.209615326754575	0.361301417811351	1	DOWN
MON2	0.153961407622598	0.0410098400542694	0.100959659050127	1	UP
COMMD10	-0.413771950836071	0.00114303864257918	0.00466611622144399	1	DOWN
FEM1C	0.260954608672563	0.0538309918230741	0.125896045126273	1	UP
ATG12	0.0541883136639774	0.516461647200039	0.676092695324555	1	UP
ELOVL2	-1.28156030086407	0.000186280936599205	0.000913452940208725	1	DOWN
AKAP17A	0.105902607343008	0.309329581600078	0.476711291852696	1	UP
MBP	-0.268631135399684	0.0100856044452044	0.0313704412048319	1	DOWN
GOLGA6L9	0.617378975250909	2.38571477077777e-05	0.000139353129153232	1	UP
TNFSF4	2.28401542863542	5.24395120865859e-205	4.45766699507796e-202	1	UP
NCKAP1	-0.119717709904489	0.0296584468801769	0.0773767025866997	1	DOWN
RAB24	-0.165917911025373	0.38345416022596	0.553354910068439	1	DOWN
RGS14	0.500790872926485	0.241667369559805	0.400683363818449	1	UP
TBC1D10B	-0.117295901862958	0.227409424819104	0.384108705078528	1	DOWN
LMAN2	-0.348226088314649	0.00806903700015095	0.0259527384129048	1	DOWN
MAPKAPK5	0.175605035027129	0.103603124366132	0.212514786474194	1	UP
MANEA-DT	0.251946165709168	0.671258057819518	0.800028881942256	1	UP
FRK	0.886195639247537	6.24191293933644e-11	7.21615071090807e-10	1	UP
DSE	1.47607000147143	5.93469361934557e-24	1.55085456587998e-22	1	UP
TFAP2C	-0.463871742743291	0.000143989844908597	0.000724259397415293	1	DOWN
LZTS2	-0.080305092244969	0.442984089624795	0.611261011603417	1	DOWN
TWNK	-0.382756593389984	0.09938869788264	0.205886765066231	1	DOWN
KIF17	-0.135338529232649	0.649363259314657	0.784479891352291	1	DOWN
SFXN3	0.304136409681155	6.46627551972116e-06	4.1697522327305e-05	1	UP
INO80E	0.0208736401434098	0.900071797096793	0.943197221966663	1	UP
DFFB	0.142764180088777	0.580818296411987	0.729670972915729	1	UP
