gene	log2FC	p	padj	n
MTND2P28	-0.0928810129788975	0.849307673514378	0.932741521927173	49
MTCO1P12	-0.0441971712356739	0.730430581180282	0.873122461759371	49
MTATP6P1	0.463498175926215	0.0229503868758209	0.146687393027315	49
LINC01409	-0.038956778348781	0.863890674593925	0.938868052994857	49
FAM87B	-0.409250805419134	0.2423463028728	0.51872125043528	49
LINC01128	-0.147296226424303	0.227710480356669	0.502453712299421	49
LINC02593	0.196606463170223	0.611960782189055	0.808367114310542	49
SAMD11	0.365026684512166	0.429879691553275	0.683390194790373	49
NOC2L	0.132453584719958	0.0889072635465	0.305270014961446	49
KLHL17	0.259641693013486	0.0805183828748143	0.290229893561211	49
PLEKHN1	0.0190082118963273	0.952710431049008	0.980848030131044	49
HES4	1.12550283926095	4.87256380001545e-05	0.00362582759961661	49
ISG15	1.24246372453848	4.39372293952355e-06	0.000731040710363279	49
AGRN	0.13377203968692	0.345406444896777	0.617954335184807	49
C1orf159	0.20391586461015	0.0363107091694163	0.187601326461551	49
TNFRSF18	-0.333543516759568	0.365328388518516	0.634577520705197	49
SDF4	-0.12446142386508	0.245995665571265	0.522487006992669	49
B3GALT6	0.144822197981606	0.00970535319911829	0.093640792124744	49
C1QTNF12	0.879405796224255	0.00260643629470085	0.043785890063503	49
UBE2J2	0.139543382899867	0.00395247747800234	0.0568168637462836	49
SCNN1D	0.350651449581741	0.17426954412713	0.435534622906411	49
ACAP3	0.355818226691818	0.000666734679386765	0.0196379103307137	49
PUSL1	0.0555388022442184	0.454274833061028	0.70192238580068	49
INTS11	0.0392214795798989	0.450779099325898	0.699215026624719	49
CPTP	0.111430537521078	0.171006992765846	0.431170299348353	49
TAS1R3	0.453714628234751	0.0515427222772786	0.228636941769929	49
DVL1	0.124311811099394	0.343425766495561	0.616385011245189	49
MXRA8	0.279228587167148	0.1285340888448	0.369583853877746	49
AURKAIP1	0.13071077662884	0.0701423249823276	0.269672065566274	49
CCNL2	0.153840161031718	0.343953672046381	0.616836994703061	49
MRPL20-AS1	0.0497380408884229	0.584132054757054	0.789476783304556	49
MRPL20	-0.0147119744533609	0.835709676553501	0.926523901692646	49
ANKRD65	-0.363930388909303	0.321721883508934	0.598872918124224	49
VWA1	-0.505387338300726	0.109457293957499	0.339322439307532	49
ATAD3B	0.315168460625205	0.00497989284582903	0.0632849558588187	49
ATAD3A	0.255960801139158	0.010122947603032	0.0956405896493324	49
TMEM240	1.05567076791634	0.00121956331905861	0.0276034302606029	49
SSU72	0.0910447562972494	0.0543369940090129	0.235410134709408	49
SSU72-AS1	0.157220162349391	0.329935398588001	0.606011700988413	49
FNDC10	0.648195307076956	0.000460325499230063	0.0156171167200828	49
MIB2	0.235248933311577	0.0265337889359521	0.157843837067446	49
CDK11B	0.270632701955734	0.00955013944719926	0.092715196123027	49
SLC35E2B	0.30181308046289	0.0114038732068555	0.101776033627664	49
CDK11A	0.0381727118169933	0.841337745241131	0.928356309832883	49
NADK	0.0120803938838739	0.852193138167775	0.933621753239812	49
GNB1	0.00644778272579005	0.9275600550094	0.968924312137637	49
PRKCZ	1.12440627846222	0.027070267478995	0.159201220220298	49
FAAP20	0.373683041307005	8.35897093626937e-05	0.0054022440265807	49
SKI	0.24723415403738	0.107415259371507	0.335937423361099	49
LOC124903824	0.363538668251565	0.118224704892105	0.354289017917709	49
MORN1	0.233771680021621	0.0136623475751539	0.111698440185785	49
RER1	-0.0451726504279464	0.35550406990641	0.627371757540369	49
PEX10	0.11828618175378	0.116919441203805	0.35163951984856	49
PLCH2	0.488529824278582	0.0713160246289695	0.272222468572526	49
PANK4	0.122200543987436	0.104859727011001	0.332711290491995	49
TNFRSF14	-0.48641601581542	0.0866212588221168	0.300856426377505	49
PRXL2B	-0.345174052363824	0.00174458267566948	0.0344076583196352	49
TTC34	0.403658913010189	0.104471642838307	0.332168427320823	49
PRDM16-DT	0.142582513826839	0.699786755546751	0.856264913056626	49
PRDM16	0.231754115814298	0.36470289225475	0.634054383599854	49
MEGF6	0.618669460924781	0.00388868253008872	0.0562985745512786	49
TPRG1L	-0.00974361389727197	0.885633816700782	0.948720061178098	49
WRAP73	0.115339351153909	0.0792649148563997	0.288236054023272	49
TP73	-0.0599804284326927	0.820516458989675	0.919173559209365	49
LRRC47	0.148678847921374	0.00994718121444808	0.0946313346678638	49
CEP104	0.0910785149935572	0.121961872988763	0.360310482346855	49
DFFB	0.0897616356467309	0.332230650559068	0.607942830787858	49
C1orf174	0.0439806035921042	0.469483584110872	0.713578547667058	49
LINC01134	-0.349081072767544	0.160683133520203	0.418150450624955	49
AJAP1	3.0441693018252	4.31206242494922e-06	0.000725168347593612	49
NPHP4	0.313616047656158	0.00045583741636872	0.0155661510742506	49
KCNAB2	0.130108733485843	0.27162636677062	0.547735479150656	49
RPL22	0.0063571515046735	0.922070452855455	0.967020846419856	49
RNF207	0.885186778961102	8.2911189720513e-05	0.00538062658601172	49
ICMT	-0.147704696813894	0.114722661913974	0.347723945961049	49
GPR153	0.544262392134805	0.00429433326626223	0.0588443955259716	49
ACOT7	0.208645983947697	0.0973933233048941	0.321605822459805	49
HES2	0.802159304365696	0.00817780360190574	0.0843673142043573	49
TNFRSF25	1.45856440796867	6.86571351970124e-08	3.15822821906257e-05	49
PLEKHG5	1.31614133898683	6.74768262198378e-09	5.02541696227745e-06	49
NOL9	0.205357788492813	0.0313672444130217	0.173596497742271	49
TAS1R1	0.544443818425769	0.103627227976066	0.33089625266347	49
ZBTB48	0.122552783345722	0.162780468063059	0.420321367096953	49
KLHL21	-0.0577689166306748	0.606204880014374	0.804451286225767	49
PHF13	0.142558130050859	0.0239193754478083	0.150361347268377	49
THAP3	-0.0302083385307477	0.718237772341318	0.866561656978957	49
DNAJC11	0.0553772587334222	0.367283285873972	0.636700353698616	49
CAMTA1	-0.0780687505046058	0.283362704269167	0.560702517050832	49
VAMP3	-0.268402929978924	4.17947893442517e-07	0.000125705866412326	49
PER3	-0.0166110829177654	0.929352972521999	0.969910615924467	49
TNFRSF9	-0.394790349233158	0.270825219166239	0.546472252323568	49
PARK7	0.0437854299453824	0.477234493964458	0.718862321641542	49
ERRFI1	-0.282372337544347	0.117619512677289	0.353152078762298	49
SLC45A1	-0.0417853156617664	0.825220572081295	0.921925135194809	49
RERE	-0.141602900283153	0.344446657733928	0.617367147256319	49
ENO1	-0.069400287052532	0.650286288504442	0.828957335741256	49
RN7SL451P	0.445518106441035	0.051423782159808	0.228420321777733	49
SLC2A5	0.366890458013557	0.331208826271923	0.607248151564644	49
GPR157	-0.176927567949959	0.250823499801412	0.52713813225217	49
MIR34AHG	-0.101491689427041	0.559636832455643	0.774784748086682	49
LNCTAM34A	-0.487272461199076	0.00141113049845111	0.0301314615700686	49
H6PD	0.0172549349263509	0.88547671236889	0.948667345519827	49
SPSB1	0.0313428745704822	0.807437667104784	0.911594969574736	49
LINC02606	0.102323034645831	0.619511606719087	0.812099700702918	49
SLC25A33	0.0731889528803393	0.49014276590144	0.727289807497101	49
TMEM201	0.232756506538363	0.0268175248776141	0.158644103302556	49
PIK3CD	0.130500553136819	0.532065048838219	0.75705034241537	49
PIK3CD-AS2	-0.78801762361481	0.00855559646828596	0.0867766074993465	49
CLSTN1	0.0997606971656874	0.243956078319455	0.520319455107574	49
CTNNBIP1	0.0826368071323686	0.257002691053599	0.53408478449087	49
LZIC	-0.0827148944884612	0.130043300524909	0.371953220549842	49
NMNAT1	-0.0562316184246326	0.40270334723779	0.664423883729879	49
UBE4B	-0.0902723904747086	0.158974214136219	0.41614375797067	49
KIF1B	0.0546402145402477	0.601033264251244	0.80110068728013	49
PGD	-0.185982495086745	0.131599713342953	0.374090654680919	49
CENPS	0.05839262145731	0.760581718946362	0.88742936185164	49
DFFA	-0.110269049013171	0.0354014894804727	0.184806173389383	49
PEX14	0.0117726671034444	0.861903419890352	0.937972170830655	49
CASZ1	0.23706431499242	0.490015557653735	0.727289807497101	49
TARDBP	0.0802268679934283	0.304459266598543	0.582745262121892	49
MASP2	0.147299226382512	0.448699838823975	0.697404379855749	49
SRM	0.270766013408915	0.0103256586434875	0.0965306086411137	49
EXOSC10	-0.0877204468586736	0.132749146559964	0.375850226683171	49
MTOR	0.00253180482941507	0.967801393775988	0.986728409299638	49
ANGPTL7	1.5830491694628	0.00372313273456529	0.0548303163546149	49
UBIAD1	0.140078868741734	0.049733040793383	0.223448652113907	49
FBXO2	-1.05156945402323	0.000459374719564009	0.0156171167200828	49
FBXO44	-0.404208603457001	0.00485075648919741	0.0626279662928765	49
FBXO6	0.0399526763035382	0.795757546455552	0.906258503354317	49
MAD2L2	0.0506321194979727	0.460451866867211	0.706814513275846	49
DRAXIN	-0.0081301988583674	0.989862057300425	0.996729485044755	49
AGTRAP	-0.0448321488356546	0.741277190893114	0.878101587939733	49
MTHFR	0.129200582498906	0.181439016148156	0.444851263921799	49
