gene	log2FC	p	padj	n
TSPAN6	0.0541321547751479	0.509191700126902	0.999977018620666	10
DPM1	-0.0437885997287797	0.761631124096198	0.999977018620666	10
SCYL3	-0.0135096197669403	0.901024106206423	0.999977018620666	10
FIRRM	-0.00797243300652778	0.95365955940995	0.999977018620666	10
FGR	0.0560675239746218	0.951953219367983	0.999977018620666	10
CFH	0.121156476983818	0.707784285592623	0.999977018620666	10
FUCA2	0.00879373269143843	0.96130383196468	0.999977018620666	10
GCLC	0.0947567533110013	0.574056761516701	0.999977018620666	10
NFYA	0.00893530279365635	0.937729870567787	0.999977018620666	10
STPG1	0.0587646345287095	0.765195382571693	0.999977018620666	10
NIPAL3	0.00463654624923778	0.982015814203687	0.999977018620666	10
LAS1L	0.00512074163583252	0.944450820145503	0.999977018620666	10
ENPP4	-0.021175557402957	0.937873380509661	0.999977018620666	10
SEMA3F	-0.0957983045043209	0.805808905040713	0.999977018620666	10
CFTR	-0.437710065708545	0.6271447042814	0.999977018620666	10
ANKIB1	0.056936081069241	0.642076233306276	0.999977018620666	10
CYP51A1	-0.124778532739922	0.649538008921626	0.999977018620666	10
KRIT1	-0.0400766657066717	0.747679519031069	0.999977018620666	10
RAD52	-0.0777641933341329	0.623445147986018	0.999977018620666	10
BAD	-0.039133416641791	0.711451826028129	0.999977018620666	10
LAP3	0.0659149897454389	0.483882802059653	0.999977018620666	10
CD99	0.00615647546027151	0.952297728940581	0.999977018620666	10
HS3ST1	-0.202573369830723	0.654180526073161	0.999977018620666	10
AOC1	-0.879457663322033			10
HECW1	-0.106912381099384	0.877673330189673	0.999977018620666	10
LASP1	0.0144526308788651	0.927657380428124	0.999977018620666	10
SNX11	0.0575949162523333	0.606593020983765	0.999977018620666	10
TMEM176A	0.000909994607238758	0.9983712667615	0.999977018620666	10
M6PR	0.0214675843521942	0.855939567517109	0.999977018620666	10
KLHL13	0.134663885017876	0.782734216453523	0.999977018620666	10
CYP26B1	-0.240495096965825	0.639429581047991	0.999977018620666	10
ICA1	0.0213609556011805	0.917425854932702	0.999977018620666	10
DBNDD1	-0.29947015727678	0.195637599511457	0.999977018620666	10
ALS2	-0.0114797103285252	0.897798329460381	0.999977018620666	10
CASP10	0.0084934130633027	0.976334439600641	0.999977018620666	10
CFLAR	-0.028682140443703	0.878278500341691	0.999977018620666	10
TFPI	0.0434944573391984	0.826750259669685	0.999977018620666	10
NDUFAF7	0.00560728126322329	0.960752774789739	0.999977018620666	10
RBM5	0.0356968171547466	0.76928145891125	0.999977018620666	10
MTMR7	0.0315288038516612	0.863842993392318	0.999977018620666	10
SLC7A2	0.0589335962500695	0.668500687907656	0.999977018620666	10
ARF5	-0.00668970567786935	0.965028787840403	0.999977018620666	10
SARM1	0.012122383796293	0.938952414516003	0.999977018620666	10
POLDIP2	-0.00791965360381431	0.893381707190081	0.999977018620666	10
PLXND1	-0.0880755040021164	0.747481690541556	0.999977018620666	10
AK2	-0.0103486351914858	0.932874006832048	0.999977018620666	10
CD38	-0.0208028114855353	0.979944702356966	0.999977018620666	10
FKBP4	0.024674374868092	0.883499460579308	0.999977018620666	10
KDM1A	-0.0227030852523713	0.807936248390981	0.999977018620666	10
RBM6	0.0261083784785337	0.842888145112527	0.999977018620666	10
CAMKK1	0.0613522227789186	0.736371820914587	0.999977018620666	10
RECQL	0.06940684634044	0.499711619431168	0.999977018620666	10
VPS50	0.0795485179064262	0.4719794368699	0.999977018620666	10
HSPB6	-0.134516658730063	0.65178466092397	0.999977018620666	10
ARHGAP33	0.0227134593857242	0.910320574945845	0.999977018620666	10
NDUFAB1	-0.0447484392326198	0.692629119221889	0.999977018620666	10
PDK4	0.136467061953449	0.829696660132457	0.999977018620666	10
SLC22A16	0.302063073509479	0.64827045321122	0.999977018620666	10
ZMYND10	0.451070411262539	0.312370649053985	0.999977018620666	10
ARX	-0.0867959701811978	0.86189424781311	0.999977018620666	10
SLC25A13	-0.050973773733543	0.828351062826877	0.999977018620666	10
ST7	0.0374228567425516	0.814087733659271	0.999977018620666	10
CDC27	-0.0117283445722868	0.904238210766664	0.999977018620666	10
HCCS	0.0284191387403639	0.786676082566861	0.999977018620666	10
DVL2	-0.014524467387977	0.884745596176254	0.999977018620666	10
PRSS22	0.153902415334801	0.870748808094822	0.999977018620666	10
