gene	log2FC	p	padj	n
ESRP1	-143.8501489	2.42777821520142e-15	4.27588630675735e-11	20
LINC01116	178.1746859	3.73766285555713e-15	4.27588630675735e-11	20
CREBL2	178.750141166667	9.99860094924689e-15	7.6255996572923e-11	20
C1orf186	-1007.56643996667	6.40644101855409e-14	3.66448426261294e-10	20
FAM162A	306.5624345	1.08203835661452e-13	4.36575211788275e-10	20
CLDN11	591.839405433333	1.14486506587834e-13	4.36575211788275e-10	20
MARVELD2	-91.2731413	2.09310445456105e-13	6.84146141719385e-10	20
MAST4	106.9490617	2.81324877771362e-13	8.04589150426096e-10	20
PPP3CA	173.950169666667	3.54762723453853e-13	8.53783300697183e-10	20
CD24	-2283.60273063333	3.73157037018e-13	8.53783300697183e-10	20
C7	1659.54938285	5.08003119004517e-13	1.0566464875294e-09	20
TCEAL4	1569.13749	1.84724751318693e-12	3.52208525847641e-09	20
RAB25	-228.1815627	2.44694086862225e-12	4.30661592877515e-09	20
SALL1	-197.93173665	3.19306010249585e-12	5.21837251036464e-09	20
LINC00883	62.68729135	3.60353878355259e-12	5.28435013600715e-09	20
MEIS2	353.057945	3.69534974545955e-12	5.28435013600715e-09	20
TWIST2	-250.8575753	4.2181483285075e-12	5.67713139742656e-09	20
PAX2	-49.22002495	4.48982074704702e-12	5.70706103846865e-09	20
TPD52	-115.18407746	5.70819297543213e-12	6.1596294022997e-09	20
TMEM30B	-70.11646165	5.71873093782143e-12	6.1596294022997e-09	20
RP11-642D21.1	309.3012292	5.72891026449085e-12	6.1596294022997e-09	20
PLSCR4	418.2692351	6.3027586505784e-12	6.1596294022997e-09	20
TXN	-709.70216145	6.33221944459441e-12	6.1596294022997e-09	20
NAA60	-100.0651977	6.461149722692e-12	6.1596294022997e-09	20
NXN	-526.280934	6.74970303777247e-12	6.17732822016936e-09	20
CFH	1277.3428506	7.34769341491882e-12	6.34861843523895e-09	20
EPCAM	-1435.3578632	7.49181371291309e-12	6.34861843523895e-09	20
GATA6	300.4742748	8.93266162436754e-12	7.29926064162605e-09	20
DPYSL3	623.745970566667	1.07090899973484e-11	8.4491027289425e-09	20
LHX9	35.1490561625	1.21800596040469e-11	9.28932545801975e-09	20
ZFPM2	503.7528758	1.3261025756091e-11	9.78749255804391e-09	20
METAP1	-194.967164	1.4001182435573e-11	1.00108454414347e-08	20
ID1	-2023.809727	1.67544006017239e-11	1.16163844171953e-08	20
ITPR1	244.126173875	1.99788300332919e-11	1.34445773871094e-08	20
CSTA	612.6481961	2.56154543374709e-11	1.67451884354667e-08	20
ASRGL1	-1145.5294893	2.86871323657711e-11	1.82322663480234e-08	20
KRTCAP3	-93.3095711	3.13886332151982e-11	1.91805365733835e-08	20
PLBD2	73.5011988	3.1855786266983e-11	1.91805365733835e-08	20
CCDC93	30.58719385	3.40791915079674e-11	1.99931256846742e-08	20
NPEPPS	126.341360266667	3.80594479561008e-11	2.12800508606098e-08	20
TRMT1L	28.2976728333333	3.81329582729459e-11	2.12800508606098e-08	20
CPNE8	40.387734	3.971158150569e-11	2.16333567821473e-08	20
PRSS8	-125.5925564	4.69535026266973e-11	2.49836311650892e-08	20
PLXDC2	132.023858933333	5.01596929097765e-11	2.60830403130838e-08	20
RYR2	56.59076025	6.08626998842356e-11	3.02374988962932e-08	20
MEF2C	187.3233696	6.22478300732957e-11	3.02374988962932e-08	20
PDE7B	91.4650274666667	6.3071638358762e-11	3.02374988962932e-08	20
EMX2	-332.3935826	6.34353123698458e-11	3.02374988962932e-08	20
EXPH5	-47.5124632	7.21107664055199e-11	3.36713129664958e-08	20
SPCS2	-239.646689266667	7.59465220346238e-11	3.471023880205e-08	20
PPP1R12B	182.3260231875	7.73698504765975e-11	3.471023880205e-08	20
CXADR	-182.85719445	8.28773942300709e-11	3.64660534612312e-08	20
AQP1	252.0473989	8.50308694815347e-11	3.67076659195757e-08	20
MYO5B	-48.0526205666667	9.60881197514667e-11	4.07128922206214e-08	20
WWC3	154.88459275	1.00749309401908e-10	4.19117127111938e-08	20
FCHSD2	78.4225369	1.08473027943115e-10	4.43189799881869e-08	20
JAK3	39.18507575	1.17124800965036e-10	4.70143060715796e-08	20
SYNPO	117.143361266667	1.3252394205948e-10	5.22784102469121e-08	20
HOXB6	-145.3299864	1.36957486495693e-10	5.31116490003636e-08	20
C4orf19	-47.28163875	1.54418526387724e-10	5.82450224227142e-08	20
CAV2	229.311904433333	1.55286117473145e-10	5.82450224227142e-08	20
FBXL7	133.657269	1.60279734112944e-10	5.86327301728126e-08	20
BICC1	177.47761875	1.61445017521293e-10	5.86327301728126e-08	20
MARC2	81.9253499	1.66094102407642e-10	5.93786416107321e-08	20
SLC48A1	93.7398673666666	1.75987869062865e-10	6.19477299101284e-08	20
KCNT2	177.125812575	1.79476430825506e-10	6.19533941021038e-08	20
MPDZ	279.2816825	1.82771958484542e-10	6.19533941021038e-08	20
SCRN1	165.299479	1.84127220233525e-10	6.19533941021038e-08	20
CLDN3	-381.1676969	1.87018506827794e-10	6.20142526988394e-08	20
RCAN3	-48.2505005166667	1.96807155930784e-10	6.43278246813764e-08	20
FOXA2	-53.877483	2.0506597559563e-10	6.6083232698986e-08	20
C10orf54	81.66428295	2.10285000876053e-10	6.66802287523163e-08	20
MCCC2	-132.446111566667	2.12747233344366e-10	6.66802287523163e-08	20
ALDH1A2	-716.59765725	2.27401160750671e-10	7.03099805131804e-08	20
TAOK3	69.9223148	2.56946773452718e-10	7.83858956879759e-08	20
CTIF	45.70492515	2.72140823614759e-10	8.19287111092852e-08	20
DSP	-457.1703495	2.81317904373514e-10	8.3591605870987e-08	20
TMEM150C	165.9335236	2.87342389626175e-10	8.36615327815985e-08	20
SH3D19	305.2566265	2.92480013633826e-10	8.36615327815985e-08	20
SHE	68.34907185	2.99061341671624e-10	8.36615327815985e-08	20
PLD3	126.884596	3.01167486214857e-10	8.36615327815985e-08	20
ARHGEF6	152.314091	3.03287365683194e-10	8.36615327815985e-08	20
LYRM1	153.637208	3.03492448464715e-10	8.36615327815985e-08	20
MAPRE2	57.6931672	3.13244612418961e-10	8.53218658588789e-08	20
EIF1B	213.9615971	3.18314227040175e-10	8.56827001726965e-08	20
BNC2	310.9947796	3.29978193903209e-10	8.77885819947646e-08	20
RAMP1	-246.5787275	3.33811478738834e-10	8.77885819947646e-08	20
HOXB3	-229.6015002	3.39269808696016e-10	8.82101502609642e-08	20
ACSS3	122.6932102	3.46920018883243e-10	8.91857306971753e-08	20
RPP25	128.60056705	3.72181396267558e-10	9.46167816289081e-08	20
HOXB5	-64.523912	3.83387772429676e-10	9.62884745084634e-08	20
ZNF664	-77.454252125	3.87173935960605e-10	9.62884745084634e-08	20
CHMP4C	-94.0547335	4.02014154765755e-10	9.89041275380697e-08	20
RGL3	-30.2781145833333	4.17701625924017e-10	1.01670353203633e-07	20
ISCU	668.746776	4.32167707953137e-10	1.04084180610187e-07	20
AGRN	-57.369276175	4.51860218744314e-10	1.07693352134061e-07	20
VSIG2	-42.17898965	4.6575191360109e-10	1.09859832816422e-07	20
KIAA0226	15.39141194	4.78033033739672e-10	1.11606079713915e-07	20
LOC254057	-143.412647	5.1208520268665e-10	1.1834858017647e-07	20
PARD3B	32.15944554	5.18157970067472e-10	1.18554543551438e-07	20
ST14	-72.6279879666667	5.5741160696342e-10	1.25139944094469e-07	20
MIR10A	-90.5824748	5.60636416464733e-10	1.25139944094469e-07	20
CDK2AP1	-1059.163869	5.65824495079056e-10	1.25139944094469e-07	20
COMMD6	252.66811625	5.68817927702133e-10	1.25139944094469e-07	20
DCLK1	43.625493275	6.03987907904976e-10	1.31611841265389e-07	20
SERPINE2	1072.46286705	6.30857942193646e-10	1.36170091673496e-07	20
BSPRY	-32.9175099	6.45832122538903e-10	1.38099429567197e-07	20
ABCA9	71.4683582	6.74329408744666e-10	1.42857934000722e-07	20
FZD4	73.7981414	7.27516213187861e-10	1.52711660162736e-07	20
VWF	281.24721845	7.44093932029579e-10	1.54771537862152e-07	20
CLDN7	-118.6368391	7.60268526004682e-10	1.56711206080965e-07	20
KLHDC8B	162.530148	8.23446288871863e-10	1.68218313298109e-07	20
JAM3	114.976595133333	8.40947459031742e-10	1.69956147202205e-07	20
SRGAP1	45.0732698333333	8.46809474696299e-10	1.69956147202205e-07	20
AP1M2	-96.6304459	8.82857070762252e-10	1.75650171991655e-07	20
CD248	-279.504027	8.97856232663771e-10	1.76339347351011e-07	20
SEPT7	204.554429425	9.01735298954035e-10	1.76339347351011e-07	20
JADE2	83.5114714333333	9.18666099236058e-10	1.77651297420182e-07	20
MTM1	27.62096755	9.23973094099723e-10	1.77651297420182e-07	20
TSPAN18	84.7170519	9.33600549567279e-10	1.78006504784161e-07	20
GRHL2	-90.2138752	9.90449089128135e-10	1.86779747103234e-07	20
WDR82	-285.089044	9.95940959204309e-10	1.86779747103234e-07	20
PCOLCE	-1084.053906	1.02654257023691e-09	1.89722688218226e-07	20
TRAK1	-64.58535266	1.02821736621766e-09	1.89722688218226e-07	20
LIMS1	-405.66844505	1.08287557788606e-09	1.98209545776264e-07	20
HOOK1	-86.13182095	1.10282781435785e-09	2.00259526924663e-07	20
SEMA6D	71.80669036	1.15131526594109e-09	2.07418057360095e-07	20
