gene	log2FC	p	padj	n
MCF2L-AS1	2.98861025	1.01289724113309e-05	0.324937434955495	8
CNTNAP2	-2.073428325	4.55231167302281e-05	0.730190792352858	8
CXorf58	-1.294828025	0.000119563256845545	0.763891721135495	8
NBLA00301	-1.742240825	0.000237943930933911	0.763891721135495	8
XLOC_008405	0.713250175	0.000362491093138259	0.763891721135495	8
DEFB105B	-1.53776325	0.00038741577759117	0.763891721135495	8
LOC643669	-0.700293075000001	0.000485962316042469	0.763891721135495	8
JDP2	1.505994	0.000573392711187727	0.763891721135495	8
LOC283483	-1.890510225	0.000577633556603195	0.763891721135495	8
TMC5	3.021841375	0.000577681946377258	0.763891721135495	8
SPRR2C	2.175521275	0.000588095413699465	0.763891721135495	8
AFF3	1.22256995833333	0.000684953410810161	0.763891721135495	8
BARHL1	-0.668438675	0.000686168745318603	0.763891721135495	8
PPFIA2	-2.42067365	0.000803177548834369	0.763891721135495	8
AMTN	-0.841688275	0.00083585991306469	0.763891721135495	8
XLOC_011769	1.103691025	0.000870371120893687	0.763891721135495	8
XLOC_l2_000186	1.20041525	0.000873472689027327	0.763891721135495	8
LOC100509780	3.00639315	0.000912283258142382	0.763891721135495	8
KIAA0087	0.604151233333333	0.000959799428484861	0.763891721135495	8
CCDC168	-0.896981475000001	0.00096631226345707	0.763891721135495	8
DMRTC1	1.694593325	0.000989236351346748	0.763891721135495	8
C11orf94	-0.660287925	0.00106666464478038	0.763891721135495	8
DOK7	1.532067675	0.00111236435389188	0.763891721135495	8
IP6K3	2.274282325	0.00117933905054938	0.763891721135495	8
LOC100131248	0.980063749999999	0.00119516771675416	0.763891721135495	8
CDH20	-1.2573892	0.00127355148154102	0.763891721135495	8
SLC37A1	1.521549525	0.00129879085629623	0.763891721135495	8
LOC100506838	-1.0533014	0.00135826204864766	0.763891721135495	8
LOC729995	-1.0533444	0.00142773667254853	0.763891721135495	8
C8orf77	1.6043256	0.00143614057121661	0.763891721135495	8
CALML6	-0.710939225	0.00157872600826175	0.763891721135495	8
PDC	-1.245674575	0.00161208092383123	0.763891721135495	8
XLOC_003385	-0.960308275000001	0.00164706723894552	0.763891721135495	8
XLOC_013578	-0.568211475	0.00164756359085001	0.763891721135495	8
HIP1R	0.897494875	0.00188488694284294	0.763891721135495	8
ANO10	-0.595219187500002	0.00189291108556269	0.763891721135495	8
XLOC_009846	-1.188973275	0.00202131775162661	0.763891721135495	8
YBEY	-0.763937616666667	0.00205580708944469	0.763891721135495	8
NPSA	-0.6482276	0.00235531045163885	0.763891721135495	8
C13orf16	-0.905068075	0.00242409420027582	0.763891721135495	8
DKFZp686L13185	-1.433606175	0.00246567704075159	0.763891721135495	8
LOC100507295	1.948937225	0.00250591900904815	0.763891721135495	8
TMC1	-0.8938556625	0.00253586706106247	0.763891721135495	8
MIXL1	-1.068193175	0.00253632192344883	0.763891721135495	8
OBFC1	0.816795999999999	0.00255558388076737	0.763891721135495	8
XLOC_010326	-1.142173575	0.00256081875177274	0.763891721135495	8
LINC00235	-1.21538865	0.0026355117539711	0.763891721135495	8
SYNE2	1.5058840375	0.0027062454338923	0.763891721135495	8
XLOC_l2_007034	-1.530259125	0.00273972179644731	0.763891721135495	8
XLOC_004111	-1.24921715	0.00275597750848978	0.763891721135495	8
XLOC_009224	0.615148775	0.00277563404359235	0.763891721135495	8
XLOC_000429	-0.829433400000001	0.00279950013071409	0.763891721135495	8
CTSC	-0.592662500000001	0.00281234354248168	0.763891721135495	8
POGK	1.141442775	0.00289919507570711	0.763891721135495	8
LOC100652764	-1.756251575	0.00292009824589893	0.763891721135495	8
