gene	log2FC	p	padj	n
COL1A1	0.603352362683365	0.0737588340188828	0.157944937724183	6
FN1	0.64660449700983	0.00762927704502096	0.0247899713018047	6
COL1A2	0.636825716490656	3.18506668559851e-11	6.40076836374552e-10	6
GREM1	0.392530883540857	7.5607188103775e-10	1.23783260822138e-08	6
ACTB	-0.245351422506547	0.000107822386637999	0.000632218769460157	6
EEF1A1	0.441031221748155	1.98489296655985e-08	2.58428744993347e-07	6
ACTG1	-0.142890972638113	0.0271099614331621	0.0711562158214781	6
FLNA	0.0764466273807675	0.463239462608904	0.61451657344103	6
MT-CO1	0.0164271206057726	0.798577190006594	0.87568073575948	6
SPARC	0.857171941883574	3.7695589116931e-41	6.70523026413734e-39	6
MYH9	-0.0185721257347184	0.872942887634631	0.923751686625504	6
THBS1	0.191456371431877	0.0502860411175232	0.116851372749429	6
COL6A3	0.858273649767766	0.00039862811981452	0.00197930665451472	6
SERPINE1	0.319855923440303	8.33481358672945e-07	7.83694156617711e-06	6
TPM4	0.0904278946055808	0.172732824420418	0.302512262885306	6
AHNAK	0.0257817419993851	0.904706816398952	0.942933763974843	6
EEF2	0.312755802500051	1.7212151771054e-06	1.52158195945187e-05	6
FSTL1	0.624916757755879	1.48992619184528e-22	1.01616054213779e-20	6
MT-ND4	-0.349560995100195	1.34207582633217e-06	1.21581170695185e-05	6
FTL	0.0988981835462196	0.2619463214398	0.40930949790506	6
COL6A2	0.288541892575568	0.00027417359828619	0.00142140491305283	6
CCN2	1.20278082503485	4.28151166407027e-61	2.16759761669834e-58	6
CAVIN1	-0.027889647196873	0.69830557079511	0.803127673951598	6
CALD1	0.69736819625328	2.87623366861882e-27	2.86817149848709e-25	6
COL6A1	0.21157719496497	0.0383646831247282	0.0941451014114088	6
MT-CO2	-0.137125598037869	0.0698383150552863	0.15134166972298	6
ANXA2	-0.146326703582247	0.0683684543193739	0.148914697158545	6
ITGB1	0.566318717747868	5.21451624785867e-18	2.34261697510456e-16	6
LRP1	0.364876412798627	0.386256258834167	0.542324387736975	6
MT-CO3	-0.103965522432934	0.136019791092438	0.252173029598558	6
COL5A1	0.729667117814098	0.00188390814997435	0.00755087768064509	6
LOX	0.852335173817729	1.06144412486468e-36	1.4707146332204e-34	6
FBN1	0.728520878768833	0.000243613955109633	0.0012821633311108	6
COL3A1	0.84608319621102	1.35495163089001e-37	1.98169203526724e-35	6
VIM	-0.436116978330593	5.64671729186835e-10	9.37298104828033e-09	6
TMSB4X	0.273526317020116	0.000750293214766056	0.00340252655631486	6
PKM	-0.499274570576446	3.25197216873016e-13	8.64761811252426e-12	6
GAPDH	-0.277688393826187	0.00150575389604479	0.00622494928820277	6
ACTN4	0.138318088859041	0.0314590629756902	0.0801264187273961	6
IGFBP4	0.333180940305596	2.57866355120154e-06	2.1912813637486e-05	6
TERT	-0.803052381119912	0.000317283425500212	0.00161688026707677	6
TIMP2	0.451690341194644	5.51127398041301e-06	4.34660871205371e-05	6
MMP2	0.958553489293872	1.22561913143669e-43	2.52075384798456e-41	6
CCN1	0.15872881074943	0.0196913993555842	0.0547251976921232	6
TUBB	-0.413211791611597	1.07660328605588e-07	1.21329872040698e-06	6
ACTN1	-0.0990820039019822	0.140054570650693	0.257729388155329	6
PLEC	-0.239757945436375	0.525294443768821	0.668644305514842	6
CRIM1	0.390522698675621	1.75157621740839e-06	1.54220720734092e-05	6
POSTN	2.55786576966664	1.11253692926654e-308	1.11253709953826e-308	6
HDLBP	0.132244280421833	0.041361404578898	0.0998606325150466	6
CCND1	-0.111510651879041	0.0912539712840634	0.185268625246157	6
B2M	0.213454474268211	0.0148917452042146	0.0435504954291944	6
LGALS1	0.100758508931641	0.299576921520598	0.452892042951146	6
MT-CYB	-0.310425998727852	2.86682633340792e-06	2.41357987825169e-05	6
CALU	0.427237923905255	9.19400152098344e-11	1.71911393345593e-09	6
COL4A2	0.543449403142524	2.20037035946578e-08	2.82020204884597e-07	6
TLN1	-0.0834071993686192	0.365300721613143	0.520970844762868	6
TAGLN	0.540009562614236	6.8926133469853e-11	1.32836704958078e-09	6
CITED2	-0.381524831954625	1.8584162505062e-07	1.99855662625924e-06	6
RPL3	0.27399513791064	0.000496749361475727	0.00239250341935785	6
MYOF	-0.027561856005825	0.763614980519806	0.850233800421435	6
MT-ATP6	-0.327854599956229	1.75392524104672e-06	1.54324317833543e-05	6
HSPA8	-0.445213096244986	5.97066344146611e-09	8.47808445307642e-08	6
CALR	-0.142710114243465	0.0787131121343344	0.166015173053075	6
LAMC1	0.698152129980706	7.79735117996323e-15	2.56596703126419e-13	6
LOXL2	0.48595121768259	2.4661045729658e-11	5.00946519968346e-10	6
CEMIP	1.53007665755119	5.47571957756362e-41	9.61025290659599e-39	6
SEPTIN11	0.798608405684183	3.64863765212564e-34	4.70853111911077e-32	6
LMNA	-0.318094362422413	1.01286823692125e-05	7.50697331227166e-05	6
MT-ND5	-0.12364386848181	0.209757343911161	0.348747747619378	6
HSPA5	-0.275667408112502	6.35887051928229e-05	0.000394447750449165	6
MMP14	0.266725256938992	0.000187446850059032	0.00102550410944599	6
STAT1	0.233254009045722	0.000483759788047904	0.002341077238998	6
CLIC4	0.589389535724339	2.57359760253221e-17	1.09987874162765e-15	6
CTSB	-0.0864651293741678	0.202876492435348	0.340143073484459	6
STC2	0.188147579698519	0.00691670454484514	0.0228697769213254	6
TPM2	0.116467994217504	0.191304789236707	0.325804753619197	6
ANXA5	0.0365433987201054	0.640096945973869	0.761257327417243	6
ENO1	-0.533089543649774	2.93686044611545e-09	4.43324473075891e-08	6
FLNC	-0.723997192524126	0.0183144591197677	0.0515774979446944	6
RPLP0	0.139739790739987	0.115437569795602	0.222670681597233	6
APP	0.476249600479114	2.19342810182533e-12	5.27826217629374e-11	6
RPL4	0.239101699099763	0.00353097895996606	0.0129249933398313	6
COL4A1	1.16531415624124	1.44770078982587e-46	3.40287241008534e-44	6
MYL9	0.34395437092154	8.66329719135532e-07	8.10483162258778e-06	6
COL5A2	1.06007244298659	8.0375187029057e-54	3.02279596246708e-51	6
P4HB	-0.0142070752185843	0.832430713006649	0.897990562626664	6
TMSB10	0.0147323663714847	0.855584769266535	0.912425043980831	6
EIF4G2	-0.0761068204413755	0.249845051731188	0.395658134737443	6
RTN4	0.168476014084938	0.00885308540699212	0.0281315804194013	6
FBN2	1.40578162457574	2.89424701917569e-12	6.90162563648725e-11	6
SULF1	1.08918195825019	8.07904176729888e-50	2.31183536484685e-47	6
