gene	log2FC	p	padj	n
VSIG1	25.3629892243077	7.62836500752932e-07	0.0174536991372271	29
ALPK2	-164.801176949038	3.21078435316157e-06	0.0367313730001683	29
PROX1	-18.237863681899	1.16432102216043e-05	0.0389019027506882	29
BTBD9	-27.8524007286058	1.18481336062094e-05	0.0389019027506882	29
TNNT1	-1474.65873280769	1.18580667947288e-05	0.0389019027506882	29
FAM86B3P	30.0349004951923	1.20307681852054e-05	0.0389019027506882	29
CAMSAP2	-41.5756680004487	1.26180111195338e-05	0.0389019027506882	29
CTAGE4	33.0202883764423	1.3602063898842e-05	0.0389019027506882	29
MIR7110	56.0254400794231	1.69914274446686e-05	0.0415484875304512	29
AKTIP	84.9954540206731	1.81593039905818e-05	0.0415484875304512	29
MRPL17	-18.7304480076923	2.25439551571029e-05	0.0431264458395265	29
MYH4	408.833929898558	2.28490882230365e-05	0.0431264458395265	29
RSPO3	-135.136067416346	2.47663947823164e-05	0.0431264458395265	29
MSS51	431.882413771154	2.75926601757163e-05	0.0431264458395265	29
GAREM	-10.4846491810096	2.82734566255637e-05	0.0431264458395265	29
TECRL	-171.774597179808	3.2558920091305e-05	0.0443182829979572	29
RASSF3	64.8946346541506	3.40552663540362e-05	0.0443182829979572	29
MAPKAPK3	73.1303175540865	3.48657820788125e-05	0.0443182829979572	29
VN1R5	24.512065841875	3.9110787300343e-05	0.047097621759571	29
EMC3	-91.8924713903365	4.33420707573096e-05	0.0481214354841083	29
RP11-480A16.1	184.516969224519	4.41674014495749e-05	0.0481214354841083	29
LDHB	-946.33551935601	5.26108231568925e-05	0.0544188006101647	29
XPNPEP3	-12.610904431883	5.47042139000781e-05	0.0544188006101647	29
GSTO1	-147.601403694952	5.98213852658513e-05	0.0570297206201115	29
BRMS1	96.4740310129808	6.38300236104499e-05	0.0584172376082838	29
LOC643072	-15.1258711134615	7.96618049004005e-05	0.0626310869939807	29
AMPD3	-33.7814773930288	8.01851388185818e-05	0.0626310869939807	29
ST3GAL2	-21.618377947375	8.08081628257867e-05	0.0626310869939807	29
CASQ1	616.823386389423	8.12526889014499e-05	0.0626310869939807	29
ATP2A2	-315.105870552656	8.21211804991005e-05	0.0626310869939807	29
BC032899	23.4623237668269	8.51754387030615e-05	0.0628649689524531	29
LMOD2	-654.272217754807	8.90841723584415e-05	0.0634645884758768	29
TMEM223	-18.5786252206891	9.28332869120863e-05	0.0634645884758768	29
NFYC-AS1	33.9963056191346	9.4309266091775e-05	0.0634645884758768	29
SMAD9	-27.395437098149	0.00011215992708463	0.0669815993486815	29
SPATS2	-10.190851672732	0.000112897480622927	0.0669815993486815	29
SLC37A4	48.8522654713942	0.000113665236262304	0.0669815993486815	29
TNNI2	1522.19501997115	0.000116196889220797	0.0669815993486815	29
SIRT5	-16.4796271725481	0.000116269043537694	0.0669815993486815	29
GLRA2	19.8122599129808	0.000118017905326159	0.0669815993486815	29
TMEM218	-12.1727008223878	0.0001209772775135	0.0669815993486815	29
MYL2	-1191.59010445192	0.000125135398809289	0.0669815993486815	29
BCAP31	53.54222651875	0.000125883250524183	0.0669815993486815	29
TPD52L1	-125.277753172837	0.000135958650133278	0.0689389976440677	29
GPATCH4	-17.5743446425	0.00013882324619395	0.0689389976440677	29
VPS11	-48.9260580596154	0.000146151327598817	0.0689389976440677	29
ST6GAL1	22.7822761473558	0.000148375910470637	0.0689389976440677	29
RP11-310J24.3	13.8990511759615	0.000149530019602508	0.0689389976440677	29
AP001347.6	-13.7546872244712	0.000151533571715004	0.0689389976440677	29
TMOD1	119.560195050962	0.000155190273368368	0.0689389976440677	29
ARL5C	18.8308450572115	0.000156291628745224	0.0689389976440677	29
OSBPL7	23.8996380483814	0.000158301727349524	0.0689389976440677	29
