gene	log2FC	p	padj	n
CST2	1.91611375109271	5.07503807100748e-06	0.00907934998556419	7
WFDC13	-3.30375970023371	7.69110545155798e-06	0.00907934998556419	7
SSTR1	2.09274052170703	2.20689855395212e-05	0.0173682916196032	7
IGKV3-11	6.23617475367754	7.47927349248429e-05	0.0355216645374566	7
CILP	2.06814353386791	7.52258884740716e-05	0.0355216645374566	7
ARHGEF35	0.902585246139	9.06183790461486e-05	0.0356583321546595	7
PRB1	2.58269107714724	0.000160475739040851	0.0541261742679214	7
OR1D2	-1.11262501950437	0.000415945925617437	0.107625858553235	7
RAB7B	1.43957958218124	0.000454116133151319	0.107625858553235	7
F8A1	-1.80594223673696	0.000455848617336871	0.107625858553235	7
JPH2	-1.19618449992183	0.00065318314696699	0.130692567399419	7
ZNF471	-1.16432541165129	0.000712009309738473	0.130692567399419	7
GNRHR	-1.73982370315857	0.000769776218156214	0.130692567399419	7
NPAP1	-1.14282719727717	0.000774966515710237	0.130692567399419	7
CELA2A	1.38679034755884	0.00083763426540259	0.131843633374368	7
TOMM34	0.523606619333842	0.0011231792554686	0.165739138885086	7
SLC7A14	-1.43350344654941	0.00134413740304971	0.186676965211787	7
UGT1A7	-2.18825530938361	0.00147343048272153	0.193264964983641	7
FZD8	1.39494196411131	0.00177992537979657	0.201559532251617	7
NPIPA8	-3.64448450354259	0.00181118002907095	0.201559532251617	7
RNASE2	3.42375731883902	0.00186186031692275	0.201559532251617	7
CTAGE8	1.04600550783055	0.0018781489663429	0.201559532251617	7
ERVFRD-1	4.3306937276396	0.00206183491158547	0.211651835924057	7
DIRAS3	0.779349890487768	0.00242269661850805	0.231945598366202	7
PEBP1	0.43349436751858	0.00248449511980318	0.231945598366202	7
OR5A1	-1.09045907442776	0.00255425055379977	0.231945598366202	7
SPINK9	-1.08007130562631	0.00282583917194422	0.233318964514285	7
SFRP5	0.810068938452639	0.00284573472325234	0.233318964514285	7
FGL2	-1.41417815048506	0.0028658407331276	0.233318964514285	7
MYZAP	-0.85281392606308	0.00307852034246313	0.242279550951848	7
BRINP2	1.10322702476817	0.00342560121578078	0.260898208724465	7
OR2M3	-0.864282091071746	0.00364269469402798	0.268762567893752	7
SLC5A3	-0.657717854809511	0.00423431524750413	0.30180402727878	7
TAF9B	-0.74459058761389	0.00434618251905063	0.30180402727878	7
ANKRD20A1	-1.25956710565126	0.00454577286809873	0.30664484975946	7
N4BP3	-1.63064526690015	0.00502468541302214	0.328464425125356	7
PIM3	1.09946838199782	0.00524167059523273	0.328464425125356	7
OR14L1	-1.38729111052973	0.00528659388172958	0.328464425125356	7
OR2M4	-1.01826379293405	0.0056709951343193	0.343313320823791	7
OR2T12	-1.26375723715734	0.00624612254448897	0.363939701062384	7
IGHV3-7	5.31593793826742	0.0063200032797788	0.363939701062384	7
ZIM2	-1.16586832620288	0.00674697711633238	0.367221967966082	7
F2RL3	-0.929116951673211	0.00690627396054855	0.367221967966082	7
NAT16	-1.69623538653235	0.00693076611390168	0.367221967966082	7
SMLR1	-1.13043988400626	0.00707361949243704	0.367221967966082	7
OR1A1	-1.04874261979211	0.00729196327826255	0.367221967966082	7
EVI2B	-1.52234763167373	0.00747378793363234	0.367221967966082	7
MSH4	2.56211478424015	0.00767194808025609	0.367221967966082	7
MMP9	2.44390649841952	0.00790489322362211	0.367221967966082	7
FFAR3	2.60423454643681	0.00806348706983381	0.367221967966082	7
PTX3	1.35166230335064	0.00847919609243102	0.367221967966082	7
OR4K17	-1.0325471534646	0.00851969414736926	0.367221967966082	7
MAS1	-1.22044703108389	0.00857738557091765	0.367221967966082	7
TAS2R19	-1.47011016902012	0.00888066537338042	0.367221967966082	7
TEKT5	-1.78669615239363	0.00897696261197417	0.367221967966082	7
TMEM229A	1.80115455628443	0.00903530534739041	0.367221967966082	7
HTR3B	-0.906633677849256	0.00906027811423793	0.367221967966082	7
APELA	-1.53895999718479	0.00914110293720664	0.367221967966082	7
NR1D1	1.0407063181567	0.00918923842994204	0.367221967966082	7
RAMACL	-2.2050492257824	0.00939752895694537	0.367221967966082	7
TGIF2-RAB5IF	0.829232643314116	0.00948773403046633	0.367221967966082	7
C5AR2	-0.974576682979024	0.0104275361012293	0.397087302177458	7
CCDC85C	-0.564823201966758	0.0107653252560742	0.400064663826957	7
THBD	1.69725850195101	0.0109046441953677	0.400064663826957	7
ZNF709	1.16728383279468	0.0114420886091905	0.400064663826957	7
OR5AS1	-0.821198966972407	0.0114551359856609	0.400064663826957	7
OR6Y1	-0.932142148688994	0.0117120167964986	0.400064663826957	7
OR2V2	-1.16928557123217	0.0117200312078485	0.400064663826957	7
ZNF559-ZNF177	-0.850134132532769	0.0122130777039922	0.400064663826957	7
HRH2	-1.24566528841534	0.0123219481399195	0.400064663826957	7
CTAGE6	-2.65313123181573	0.0123526162528418	0.400064663826957	7
TIGD1	-0.79535724921733	0.012601968057827	0.400064663826957	7
HAND2	1.17762137274873	0.012679206537689	0.400064663826957	7
CLIC1	0.374854231607966	0.0129564674977837	0.400064663826957	7
TCF21	0.892506565805277	0.0131087816821476	0.400064663826957	7
CCDC169	-0.829599165398694	0.013461970422219	0.400064663826957	7
OR1I1	-0.805928618773825	0.0135446924866371	0.400064663826957	7
TINCR	-1.47949829663264	0.0136279670047639	0.400064663826957	7
GOLGA8S	-2.33521286116941	0.0137984421816301	0.400064663826957	7
SCYGR4	-1.36120089654081	0.0139292375248423	0.400064663826957	7
SACK1H	0.435077258108934	0.0139316680983469	0.400064663826957	7
OR8A1	-0.930215890038918	0.014008650675546	0.400064663826957	7
SRCIN1	-1.62544080773168	0.0140641114348316	0.400064663826957	7
SLC35D2-HSD17B3	-1.19471929785901	0.0145048480438613	0.407172704341617	7
TAS2R14	-1.58300519645833	0.0147245595365207	0.407172704341617	7
RNF222	-2.29973379494405	0.0148313649188391	0.407172704341617	7
VAT1L	-1.32214711941627	0.0152812615161087	0.410131986937261	7
ABRA	-1.89521771548635	0.0152865797757217	0.410131986937261	7
LIF	1.23652732288002	0.0156650647181861	0.411882271916882	7
MPV17L	-0.771324814093932	0.015734657373979	0.411882271916882	7
CFAP97D1	-1.12706134402276	0.0161491838616392	0.411882271916882	7
MNDA	-1.00391894111962	0.0165687376898641	0.411882271916882	7
CTAGE4	1.03033596691109	0.0167025972956003	0.411882271916882	7
OR52K1	-1.00054257473379	0.0168077570378828	0.411882271916882	7
KANTR	-1.06174843302925	0.0168980810506686	0.411882271916882	7
OR8G1	-1.17394613978636	0.0170484279276947	0.411882271916882	7
AADACL2	-1.28682281525816	0.0172987422453341	0.411882271916882	7
ARC	2.1040091668126	0.0174751525610694	0.411882271916882	7
NPIPB7	-0.979513068647413	0.0178248144273531	0.411882271916882	7
PATE4	-1.04210156380375	0.0180987801122455	0.411882271916882	7
