gene	log2FC	p	padj	n
TCF21	-0.92841773209639	0.000123524289435617	0.560185293415216	6
BRWD3	0.802192662693203	0.000145421147298845	0.560185293415216	6
LOC100507477	-1.33005976380213	0.000162964436176105	0.560185293415216	6
CSTF2	-0.961727840766034	0.000232362387533517	0.560185293415216	6
LOC101927482	-1.83708520959743	0.000281028593284764	0.560185293415216	6
GABPB1-AS1	1.47572245327703	0.000418013581461647	0.560185293415216	6
ZNF800	1.20061277610628	0.000534873235090601	0.560185293415216	6
TRBV27	1.11780043897256	0.000647272024270799	0.560185293415216	6
LINC01359	0.745804369922902	0.000690806822694469	0.560185293415216	6
COL8A1	-1.16434065966466	0.000735990528520811	0.560185293415216	6
KIAA1430	-0.783274017514042	0.000805766630766402	0.560185293415216	6
MORC4	-0.758143339973754	0.000831746785837458	0.560185293415216	6
FAM198B	-0.846613891853361	0.000911900756795771	0.560185293415216	6
ZNF518B	-0.613139850367084	0.000979212018473204	0.560185293415216	6
SNAP29	-0.773987249441009	0.00101450778475593	0.560185293415216	6
SLC6A16	0.945813535451174	0.00106215119461136	0.560185293415216	6
BC052578	0.672255463125547	0.00107169944763405	0.560185293415216	6
RDH13	-0.895110650758576	0.00109145409264503	0.560185293415216	6
EP400	0.724254590681222	0.00115727157208611	0.560185293415216	6
CCDC22	-0.588020272419614	0.00116890726079872	0.560185293415216	6
LOC283788	-1.77300871475576	0.00121516688675228	0.560185293415216	6
LINC00342	0.956157651515394	0.00130057661299399	0.560185293415216	6
UTP15	-0.745653725647675	0.00133614690919858	0.560185293415216	6
PHACTR2	0.734522821999861	0.00134010150691526	0.560185293415216	6
OTUD4	0.725735526449213	0.00147276023905479	0.560185293415216	6
AIMP1	-0.789233291513765	0.00148663987550834	0.560185293415216	6
NEFM	0.65069255770092	0.00149112290810227	0.560185293415216	6
SUN1	0.694990504427682	0.00152868796177908	0.560185293415216	6
TUBGCP5	-0.912477157393284	0.00154492393533256	0.560185293415216	6
HRASLS5	-1.46324993669795	0.0015474137724313	0.560185293415216	6
MTHFD2L	-0.934425419602322	0.00161051802033659	0.560185293415216	6
FSBP	0.566225148011824	0.00165378569097014	0.560185293415216	6
