gene	log2FC	p	padj	n
STX18	288.7	4.42929111637783e-05	0.294209455370168	6
DVL2	-494.609083333334	6.73275224088854e-05	0.294209455370168	6
MAU2	-107.951480666667	8.68045722296124e-05	0.294209455370168	6
WDFY3	-169.515666666667	9.65504769709895e-05	0.294209455370168	6
ATG4A	175.879666666667	0.000102440262256169	0.294209455370168	6
TM4SF1	719.488566666666	0.000115913634209928	0.294209455370168	6
CPA4	-171.248666666667	0.000131818560014779	0.294209455370168	6
LINC00520	-324.733	0.000132282562981442	0.294209455370168	6
NACC2	-405.16075	0.000135268325246698	0.294209455370168	6
FAM199X	-341.953211111111	0.000140406918129114	0.294209455370168	6
RAP2A	-178.43715	0.000159447966947209	0.294209455370168	6
RITA1	-163.580833333333	0.000164102222628571	0.294209455370168	6
MPDU1	-550.286983333334	0.000167164463278505	0.294209455370168	6
KRTAP1-5	-4307.24	0.000248392872904677	0.380124232615221	6
AMMECR1	-285.532275	0.000249207320333405	0.380124232615221	6
NR1H3	-140.035	0.000300357420437228	0.383254820537773	6
WIPF2	-518.1835	0.000301310613698066	0.383254820537773	6
RP11-363E7.4	-76.3794000000001	0.000317820815752844	0.383254820537773	6
C1D	662.44	0.000318619067272593	0.383254820537773	6
PLXNB1	-57.3584116666667	0.000337370028335354	0.383254820537773	6
PHLPP2	-174.263633333333	0.000362337029890956	0.383254820537773	6
ZNF346	-94.3941000000001	0.000368514250517089	0.383254820537773	6
CD274	579.452	0.00041744962375861	0.387700250896703	6
NPEPPS	-1078.15777777778	0.000430733598129525	0.387700250896703	6
ACOX1	-114.295996	0.00043532599646513	0.387700250896703	6
MAX	-636.747906666667	0.000448455325705955	0.387700250896703	6
SH3RF1	-129.463666666667	0.000457513407963766	0.387700250896703	6
ATPAF1	-459.523833333334	0.000507575926500784	0.406166683799118	6
WDR37	-252.998466666667	0.000514809170899232	0.406166683799118	6
ZFP91	-580.648	0.000569815865691112	0.40811272569356	6
LOC101930324	-1680.22333333333	0.00057186306204008	0.40811272569356	6
SSU72	-437.123	0.000578764767333909	0.40811272569356	6
LIN7C	-804.049111111112	0.000588624123596481	0.40811272569356	6
TOX4	-310.119406666667	0.00061520180101268	0.413994623740297	6
GALNT4	-138.549933333333	0.000644668981169411	0.421429322547318	6
RCHY1	207.910766666667	0.000677777990918331	0.429694847716947	6
ATXN7	-69.4683666666667	0.000706881536161882	0.429694847716947	6
KIF3B	-648.615166666667	0.000713654030299125	0.429694847716947	6
FAM49B	283.902121111111	0.000733700372378594	0.430437551795442	6
SGPL1	-452.844711111112	0.00077272856116342	0.442000736985476	6
ARL1	580.658555555556	0.000853139468527324	0.474035493346166	6
SKI	-1050.544	0.000870170048974604	0.474035493346166	6
PRKAR2A	-907.352706666667	0.000908740228220078	0.47503333210666	6
FBXO9	-341.475818518519	0.000913525638666654	0.47503333210666	6
TEP1	-79.7716666666667	0.00101444798207868	0.505594478128963	6
MIR4657	-144.51085	0.0010164923948397	0.505594478128963	6
ZNF436	-65.5736666666668	0.00107114049472058	0.521440308919298	6
SIN3B	-83.4124555555557	0.00114375134251151	0.545188139930487	6
ZNF621	81.9756888888888	0.00118668714685402	0.554110243265713	6
PLEKHN1	55.7684333333334	0.00123352685022772	0.564461886664203	6
MTAP	64.3909888888889	0.00129517232409113	0.581049858337352	6
CDRT4	67.8473333333333	0.00141708108464178	0.590647985012299	6
FAM217B	-137.092666666667	0.00146485229799738	0.590647985012299	6
NFATC3	-126.285161111111	0.00147264729592312	0.590647985012299	6
KLHL9	372.2823	0.00151614403129012	0.590647985012299	6
AMN1	108.217	0.00152834005988931	0.590647985012299	6
CCDC84	-110.412	0.00154084379847972	0.590647985012299	6
MYBPH	-62.5811666666667	0.00154384713753576	0.590647985012299	6
PROSC	-212.0849	0.00160971731750044	0.590647985012299	6
NFIL3	-1052.47	0.00163439984050935	0.590647985012299	6
YDJC	-117.176333333334	0.0016623261288446	0.590647985012299	6
SEC23A	-1116.92333333333	0.00172386055734286	0.590647985012299	6
