gene	log2FC	p	padj	n
246046	181.594366666667	3.93237697098019e-08	0.00213760079765512	6
37104	82.3361666666667	1.35793181922435e-07	0.00369079078806083	6
38025	-14.0730333333333	5.76049530181442e-06	0.0825119038678419	6
383086	-10.6968666666667	6.0716277979979e-06	0.0825119038678419	6
103007	-1.33923333333333	1.75369599581866e-05	0.190658321273414	6
330110	-29.3889333333333	2.64679307705405e-05	0.239795041459302	6
99030	6.3983	0.000115416863216545	0.896277895369736	6
63109	2.3656	0.000212964829876631	1	6
393038	-6.58163333333334	0.000228289791210242	1	6
149034	3.706	0.000228648973654652	1	6
419031	2.68603333333333	0.00025364341336893	1	6
9039	-1.5147	0.000334659454867839	1	6
431003	-2.44233333333334	0.000345176230652428	1	6
59008	136.330766666667	0.000346221826168051	1	6
272005	2.4309	0.000384063609043293	1	6
174109	-8.72483333333334	0.000390725587873579	1	6
430054	-2.8141	0.000440944601452106	1	6
182006	4.57386666666667	0.000449388904261522	1	6
33089	2.53433333333333	0.000450771377752274	1	6
471096	10.9398333333333	0.000499710289082081	1	6
104073	2.856	0.000509931258691823	1	6
150020	-3.96733333333334	0.000510164099801713	1	6
325012	27.5404333333333	0.000551006776792852	1	6
229091	2.06543333333333	0.000564377718254687	1	6
218054	23.7627666666667	0.000600328462580279	1	6
432084	0.697066666666666	0.000611203703857592	1	6
320041	2.07706666666667	0.000684883933180746	1	6
298013	-0.7371	0.000736395019408358	1	6
426067	1.9698	0.000743200461702007	1	6
218067	19.8367666666667	0.000743277354609331	1	6
296030	-4.60046666666667	0.000761600815062911	1	6
88053	-1.92716666666667	0.000797025814376115	1	6
475033	-1.86723333333333	0.000804049691311488	1	6
345012	-1.10943333333333	0.000826480252888836	1	6
69028	-10.2200666666667	0.000833408561809529	1	6
109079	-1.1865	0.000896479709154809	1	6
481021	1.17063333333333	0.000915236580480263	1	6
447007	-0.4229	0.000947744173298393	1	6
37100	-0.779400000000001	0.0009655095632953	1	6
96015	1.51656666666667	0.000970263007268918	1	6
324031	0.565	0.000973370640646097	1	6
25074	-0.478966666666667	0.0010177249178932	1	6
53017	21.7847333333333	0.00103693717376507	1	6
422018	-9.6901	0.00108660792857316	1	6
263003	0.6511	0.00108985851404312	1	6
258022	0.912166666666667	0.00113336047526228	1	6
202003	3.4829	0.00114921978223548	1	6
176085	0.745433333333333	0.00114985241994562	1	6
291100	89.3394333333334	0.00116895607877454	1	6
307058	-2.99856666666667	0.00124255637100838	1	6
355055	9.47903333333334	0.00124722788452516	1	6
366005	14.2497	0.00128617809614002	1	6
477077	17.1800666666667	0.00129595122117012	1	6
1082	-1.7896	0.00129738036156326	1	6
464063	-0.812766666666668	0.00130561120541917	1	6
81093	1.6435	0.0013208954133333	1	6
90080	-0.567966666666668	0.00133526876575594	1	6
434105	1.08926666666667	0.00133725376322263	1	6
312107	-0.4489	0.00135986412066844	1	6
100009	-0.380266666666667	0.0014136665576475	1	6
314050	-5.5774	0.00142013355538764	1	6
257032	-0.46	0.00147957562515445	1	6
308001	-16.0277666666667	0.00148225315872769	1	6
302013	-1.40803333333334	0.00148383273581636	1	6
155043	0.590266666666667	0.00154125716687159	1	6
450053	-6.67526666666668	0.00156648430282306	1	6
314071	0.4787	0.00159063892547323	1	6
365096	2.31396666666667	0.001625358752581	1	6
405085	1.20473333333333	0.00164433655192293	1	6
101090	5.04693333333333	0.00166471020197871	1	6
398018	-6.73630000000001	0.00166955644216315	1	6
164002	2.30203333333333	0.00167708056179415	1	6
132009	14.3875	0.00169575964844269	1	6
351073	2.08173333333333	0.00171406494544856	1	6
227003	-3.8173	0.00171885996505903	1	6
37110	-1.25436666666667	0.00172880308823305	1	6
406094	17.6719333333333	0.00173899978817809	1	6
138059	-1.41183333333334	0.00182237514560245	1	6
342059	0.390666666666667	0.00182375662105564	1	6
347037	2.36336666666667	0.00182901756342652	1	6
347003	139.154766666667	0.00183863685982808	1	6
456003	84.4589666666667	0.00188516094104013	1	6
162082	-0.716666666666667	0.00192391971315812	1	6
483103	-0.708800000000001	0.00193095734956605	1	6
164078	-10.9044666666667	0.00193446925287862	1	6
154048	1.60286666666667	0.00198033108001609	1	6
163081	10.2206	0.00199314519015719	1	6
265010	-0.632866666666667	0.00200030905018771	1	6
443087	0.390666666666667	0.00203809002636125	1	6
374105	59.0452666666667	0.00204283473044076	1	6
292061	-0.3439	0.00204306058890252	1	6
312010	-0.843300000000001	0.002048592839812	1	6
304054	0.689166666666667	0.00206955641686342	1	6
389024	20.4328666666667	0.00207730393403927	1	6
355092	-1.65946666666667	0.00208001483516014	1	6
91104	-0.422966666666667	0.00209568384609953	1	6
153003	-1.9029	0.00211147117876973	1	6
292007	-11.6014	0.00213127605357217	1	6
105041	0.3809	0.00215169161995806	1	6
415071	-2.597	0.00217416191913193	1	6
69048	-41.7205666666667	0.00221544337387629	1	6
84092	1.52083333333333	0.00226169758289568	1	6
420036	-0.409066666666667	0.00229354206433104	1	6
20058	0.360466666666667	0.00229364999180104	1	6
230110	1.4221	0.00230377250709232	1	6
1021	1.21803333333333	0.00232206650555467	1	6
313108	-31.7131666666667	0.0023279422430446	1	6
163093	-6.72476666666667	0.00239618809729474	1	6
255028	-3.09123333333334	0.0024047406732058	1	6
348108	0.568466666666667	0.00247584941785714	1	6
443089	0.464566666666667	0.00247832306511056	1	6
359073	-18.5870666666667	0.00250041170410815	1	6
15111	17.9814666666667	0.0025430385208073	1	6
122103	-0.402133333333334	0.00256000263789684	1	6
370038	-9.39053333333334	0.0025751912117451	1	6
316037	11.8230333333333	0.00261908717718511	1	6
268032	0.425266666666667	0.00265017303543191	1	6
303103	0.704966666666667	0.00266772819406614	1	6
385042	-0.517033333333334	0.00267225973705821	1	6
260052	0.699333333333334	0.00268050874791159	1	6
349019	-1.30836666666667	0.00271269229630652	1	6
242013	-0.590066666666667	0.00273112265431253	1	6
397021	65.0270333333333	0.00273474223940552	1	6
195003	1.79516666666667	0.00284010872846254	1	6
242004	2.57913333333333	0.00290086985914785	1	6
111033	0.824833333333333	0.00292089932075072	1	6
198098	-1.04566666666667	0.00294779545593316	1	6
299047	-3.95273333333334	0.00300466077455015	1	6
107034	-0.872900000000001	0.00300916734871558	1	6
458086	0.445266666666667	0.00304415738047096	1	6
332014	-0.450666666666667	0.00309689936595315	1	6
323045	0.743333333333333	0.0031205287391659	1	6
402090	22.0035333333333	0.00318497477743349	1	6
53090	0.278433333333333	0.00329694507497733	1	6
91083	-1.30206666666667	0.00329814174974087	1	6
296061	-6.63640000000001	0.00338502138303957	1	6
267017	75.2573666666667	0.00339464160025923	1	6
442029	100.445633333333	0.00340419038303803	1	6
82062	-0.870866666666667	0.00341352923280032	1	6
303079	0.470733333333333	0.00342062833297213	1	6
206039	0.3662	0.00343165628480335	1	6
169110	-0.742233333333334	0.00344451203209944	1	6
68048	-0.2516	0.00344477622379115	1	6
129058	-3.96596666666667	0.00344841126945755	1	6
483006	0.3055	0.00347841754755907	1	6
136047	18.2679666666667	0.00349271476855332	1	6
310061	1.84413333333333	0.00349643157668805	1	6
307030	-2.61083333333333	0.00353511002444853	1	6
162045	16.1687666666667	0.00367141678949182	1	6
57031	22.6034666666667	0.00370506659610562	1	6
328059	3.0082	0.00371722222483655	1	6
465008	-7.04250000000001	0.00372707130595645	1	6
382054	8.47076666666667	0.00373234500583881	1	6
454025	17.0569333333333	0.00376080664323183	1	6
248058	0.523133333333334	0.00376653809136046	1	6
286005	0.7141	0.00377207124292191	1	6
466014	1.24226666666667	0.00378594272065499	1	6
61098	-0.763600000000001	0.00380629118384721	1	6
448011	0.8312	0.00381937796105471	1	6
15096	-0.269	0.00387364079624703	1	6
178104	0.752566666666667	0.00392440178197113	1	6
489044	0.9892	0.00393756842485627	1	6
103021	9.05856666666667	0.00394367180795446	1	6
56018	-5.14790000000001	0.00397075625278349	1	6
127083	-9.25243333333334	0.00398374989280752	1	6
353100	0.744633333333333	0.00398639260799801	1	6
431008	-3.52146666666667	0.00400768712848273	1	6
355033	-1.05613333333333	0.00400848896163478	1	6
130082	34.0305666666667	0.00408265143372687	1	6
339099	-9.40816666666668	0.00409093707098147	1	6
355112	0.5474	0.00409619923874744	1	6
386094	20.5714333333333	0.0041222247604924	1	6
144106	-9.18016666666667	0.00413447244013845	1	6
348008	2.0983	0.00420511665149033	1	6
145109	25.6892333333333	0.00421223596842085	1	6
154036	0.4458	0.00422411540268527	1	6
163064	0.710933333333333	0.00423119949807139	1	6
126038	0.3466	0.00424273016978037	1	6
399101	-16.6162	0.00424780383383509	1	6
89002	0.5281	0.0042648574337891	1	6
395040	-35.3477333333334	0.00428251013339322	1	6
432023	-16.7362333333334	0.00428277666317858	1	6
494104	0.845033333333333	0.00429591769514796	1	6
125037	0.3231	0.00430109178149769	1	6
192048	3.90733333333333	0.004332351104618	1	6
227018	2.24616666666667	0.0043395994470731	1	6
202011	-68.0661	0.00437552458571663	1	6
344047	-3.23203333333334	0.00437830043178013	1	6
398096	10.8384666666667	0.00440999166646915	1	6
257089	-0.2949	0.00441986298328906	1	6
217071	0.402733333333333	0.00444061366666792	1	6
334052	-0.318966666666667	0.00445250519592811	1	6
303035	-0.339833333333333	0.00448756413871281	1	6
244027	1.43833333333333	0.00449515961145509	1	6
166065	2.26113333333333	0.00450587358025121	1	6
20029	0.668133333333334	0.00452667255744767	1	6
71017	0.487966666666666	0.00460947644998767	1	6
60025	0.4256	0.0046540940300589	1	6
364050	-0.4958	0.00468007994791529	1	6
469111	1.26413333333333	0.00471440724046725	1	6
419014	1.08893333333333	0.00472704145477623	1	6
234110	-8.27673333333334	0.00474733471809487	1	6
49084	-0.308733333333334	0.00476714586152252	1	6
278078	-0.997833333333334	0.00477987504053807	1	6
278044	-4.19286666666667	0.00479073703061764	1	6
4050	-0.2585	0.00481189434582983	1	6
220034	-31.7367333333334	0.0048346705245871	1	6
439074	-23.7095	0.00485455241476864	1	6
166013	16.7925666666667	0.00487840338301664	1	6
344066	0.8915	0.00491151453572742	1	6
208104	0.272666666666667	0.00494239935256614	1	6
1060	-1.82086666666667	0.00495373616375355	1	6
288092	-0.3057	0.00495593373848558	1	6
62034	18.8415	0.00497145255674011	1	6
226027	0.694766666666667	0.00498137020368486	1	6
444072	-0.2421	0.00499105657391115	1	6
429020	-0.576333333333334	0.00502723260004706	1	6
218045	3.37583333333334	0.0050379747609768	1	6
305049	-0.4977	0.00505405682500498	1	6
57062	-0.825366666666667	0.00513572401833662	1	6
343050	-0.619233333333334	0.00517301769782408	1	6
324070	-0.4866	0.00517828639996839	1	6
244012	12.7447	0.0052030408202228	1	6
144080	1.60236666666667	0.00523240841901245	1	6
469103	1.56226666666667	0.00524136564162288	1	6
52076	-2.06213333333333	0.00536492797141792	1	6
316015	0.918366666666666	0.00540045305304722	1	6
147110	-0.2597	0.00540453075782037	1	6
415050	-0.511466666666667	0.00547774022178982	1	6
233053	-1.34603333333333	0.00549757929114874	1	6
238010	0.512266666666667	0.00550710473342503	1	6
405080	24.8471	0.00552151745894112	1	6
427059	-0.6443	0.00561593220206347	1	6
203025	1.5374	0.0056816948735707	1	6
414088	7.362	0.0056926202412935	1	6
202097	6.89183333333333	0.00570161052961553	1	6
5060	-2.76883333333334	0.00571074121817983	1	6
225100	16.6079333333333	0.00572953340587957	1	6
340005	5.8062	0.00574104825929916	1	6
185096	-11.1658	0.00575804206383588	1	6
154096	-0.985833333333334	0.00578438925723025	1	6
132016	7.50516666666667	0.00578806164692665	1	6
389095	0.871033333333332	0.00580400995053249	1	6
73080	0.231033333333333	0.00583497555169207	1	6
298063	12.9280333333333	0.00584748487611013	1	6
433023	-0.211066666666667	0.00587490343811344	1	6
251107	-9.76863333333334	0.00599292976387885	1	6
205076	8.15806666666667	0.00604475768934447	1	6
16095	41.3753	0.00608427597816002	1	6
205026	24.4801666666666	0.00610209996044281	1	6
13108	-0.2995	0.00613135342728066	1	6
326030	0.852133333333333	0.00613369727942398	1	6
318062	-1.35506666666667	0.00618205044177033	1	6
72008	20.3962	0.00621204002954256	1	6
38081	-2.8533	0.00621902516802117	1	6
483075	-0.374733333333334	0.00628560794046446	1	6
67067	-0.314433333333334	0.0063122843873588	1	6
100059	-2.77823333333334	0.00631453437798685	1	6
493039	6.02783333333333	0.00636321769158372	1	6
476110	5.01386666666667	0.00636849170573784	1	6
307061	-1.95513333333333	0.006369523014815	1	6
287007	0.407266666666667	0.00637677761324173	1	6
44045	0.4894	0.00640345997893052	1	6
391112	0.376366666666667	0.00642193753153374	1	6
244046	1.67103333333333	0.00643431914213531	1	6
18031	1.95863333333333	0.00644657965375159	1	6
56060	-13.723	0.00646607694289713	1	6
272040	0.407366666666667	0.00649003701342571	1	6
288070	-1.6385	0.00653016413689569	1	6
253080	1.21463333333333	0.00660078772532464	1	6
