gene	log2FC	p	padj	n
RN7SKP282	-0.45456375	9.29744746323284e-05	0.999374024381023	16
IER3IP1	-0.616266625	0.000125688671372455	0.999374024381023	16
IL23R	0.463093	0.000434161750260366	0.999374024381023	16
NTS	-0.952488499999999	0.000606046721789328	0.999374024381023	16
TBC1D2B	0.295616	0.000656661483129782	0.999374024381023	16
CAMK2D	0.470917374999999	0.000789425131531435	0.999374024381023	16
LINC00268	-0.631235625	0.00086157759023054	0.999374024381023	16
RNU6-784P	0.371982125	0.00111658860613384	0.999374024381023	16
RNU4ATAC3P	0.254253625	0.00115058191808598	0.999374024381023	16
SPPL2A	-0.304724250000001	0.00116126200587168	0.999374024381023	16
PRG4	-0.985849875	0.00142986651711966	0.999374024381023	16
MT-TL2	-0.556852500000001	0.00171911356603488	0.999374024381023	16
PNPLA3	-0.795025000000001	0.00199904182734449	0.999374024381023	16
C9orf66	0.223728	0.00201952633915434	0.999374024381023	16
GTF2H2C_2	-0.32966125	0.00209224310092106	0.999374024381023	16
SNORA20	0.74376375	0.00209529194864216	0.999374024381023	16
THAP1	0.2418145	0.00230055127163788	0.999374024381023	16
RNU6-1064P	0.209074	0.00236383453026724	0.999374024381023	16
CALD1	-0.407004750000001	0.00236719563185485	0.999374024381023	16
TMEM187	-0.267081875	0.00241624156678062	0.999374024381023	16
HLA-DRB9	0.335998125	0.00245260694062767	0.999374024381023	16
CLDN10	-0.379159625	0.00250056192243819	0.999374024381023	16
RNU6-530P	-0.263303125	0.00265594663420056	0.999374024381023	16
RNU4-2	0.7696715	0.00271621125681061	0.999374024381023	16
RNA5SP22	-0.550332250000001	0.00272221842084512	0.999374024381023	16
C4orf50	0.266945	0.00280650122262333	0.999374024381023	16
ANKRD18A	-0.528964125	0.00284575695220428	0.999374024381023	16
ZNF786	-0.367320250000001	0.00291401851931395	0.999374024381023	16
DIAPH2	-0.29976175	0.00291973847153914	0.999374024381023	16
NPAS2	-0.941862000000001	0.00292961012737882	0.999374024381023	16
RNU6-767P	-0.259570249999999	0.00307364393536294	0.999374024381023	16
LOC440446	-0.370446625	0.00312297556033208	0.999374024381023	16
AKAP5	-1.0953305	0.00337232408662023	0.999374024381023	16
CAPN2	0.274580625	0.0034025126290647	0.999374024381023	16
DOCK7	-0.420183499999999	0.00365980559380962	0.999374024381023	16
ABCB8	-0.221884875	0.00399368251636408	0.999374024381023	16
TRIM16L	-0.997189375000001	0.00400182580493376	0.999374024381023	16
APOH	-0.178814125	0.0040132194640324	0.999374024381023	16
FBXW10	-1.0427	0.00405466761203239	0.999374024381023	16
TIMP2	0.669654875	0.00407885173848936	0.999374024381023	16
FGG	-1.532998625	0.00413040780835663	0.999374024381023	16
KIAA2026	-0.316293499999999	0.00414299255668688	0.999374024381023	16
IL36A	0.192912375	0.00421121718447745	0.999374024381023	16
CDCP1	0.505290125	0.00427410594935039	0.999374024381023	16
PDZRN3	-0.614892125	0.00428408155424338	0.999374024381023	16
CASK	-0.57602875	0.00430517930798375	0.999374024381023	16
PDE8B	0.774840625000001	0.0043172947285344	0.999374024381023	16
PARP4	-0.260554000000001	0.00433487432651771	0.999374024381023	16
STPG1	-0.284238374999999	0.00439310436579206	0.999374024381023	16
CC2D2A	-0.293083	0.00447477250957112	0.999374024381023	16
LINC00208	-0.220349	0.00457017848912954	0.999374024381023	16
SDC2	-0.56820875	0.00460807754592284	0.999374024381023	16
ZNF264	-0.147173750000001	0.00482679075790707	0.999374024381023	16
ZNF841	-0.28400125	0.00487228495628344	0.999374024381023	16
SDAD1	-0.455134374999999	0.00506822001641905	0.999374024381023	16
HPS5	-0.4692205	0.00507711227087077	0.999374024381023	16
SORD	-0.8737405	0.00521660286468005	0.999374024381023	16
PODXL	-0.495756125	0.00522723644687066	0.999374024381023	16
RNA5SP62	0.30476375	0.00525668022299205	0.999374024381023	16
SNAI3-AS1	-0.441488375	0.00527629077767536	0.999374024381023	16
FAM110B	-0.341638375	0.00546322312184886	0.999374024381023	16
RNA5SP341	-0.280522375	0.00550082886551221	0.999374024381023	16
FNBP1L	-0.481797999999999	0.00552369286576113	0.999374024381023	16
CDS1	-0.20104625	0.00559023232736513	0.999374024381023	16
RNU6-831P	-0.4778915	0.00560735627001661	0.999374024381023	16
RNVU1-4	0.569208125	0.00570128914172753	0.999374024381023	16
RNU6-1244P	-0.402913375	0.00577462607163715	0.999374024381023	16
OR10D3	-0.2460895	0.0058136459158528	0.999374024381023	16
ZC3H15	-0.258281375	0.00584809134020011	0.999374024381023	16
SLC16A13	-0.262722875	0.00585612019730839	0.999374024381023	16
RCAN1	-0.360474374999999	0.00594949429131502	0.999374024381023	16
SQLE	-0.654	0.00600802629068924	0.999374024381023	16
PPP1R3C	-0.219821375	0.00610880348011424	0.999374024381023	16
EPGN	-0.500547	0.00616653532333887	0.999374024381023	16
DUOXA2	-0.71379275	0.00629668160621981	0.999374024381023	16
COX4I2	0.18104975	0.00633340052521768	0.999374024381023	16
FRS3	-0.1677425	0.00646895526536718	0.999374024381023	16
ZNF439	-0.292194374999999	0.00649384199663202	0.999374024381023	16
SPRR1B	0.211473625	0.00651086510348969	0.999374024381023	16
DUOX2	-0.82477525	0.00656061972496637	0.999374024381023	16
PP13	0.232735499999999	0.00657404575183122	0.999374024381023	16
RNU1-106P	-0.248678	0.00659853912796972	0.999374024381023	16
ND2	-0.595959124999999	0.00665781444870057	0.999374024381023	16
ANGPTL3	-0.1994995	0.00670270962327549	0.999374024381023	16
ZNF587	-0.376272375000001	0.00680830895337337	0.999374024381023	16
